variant,scale,index,risk_weight,weighted_objective_normalized,cost,risk,seconds
New-L,Test-2,2,0.5,0.7191181590032577,2326.021006666667,40.49840371033124,2.2955887999851257
New-L,Test-2,2,0.75,0.6466304593388273,3318.939742,30.02881553229878,2.4390176333254203
New-L,Test-2,2,1.0,0.19850914673855669,7685.297386666668,11.999692715359723,3.15709749997283
New-L,Test-2,3,0.0,0.778865990773724,2052.4105609999997,46.62398358774888,2.3278833999841786
New-L,Test-2,3,0.25,0.7429364763584982,2032.593146,38.767182877216236,3.0681000999951116
New-L,Test-2,3,0.5,0.7019790158754992,2041.7054809999997,37.08408068438718,2.622979533354131
New-L,Test-2,3,0.75,0.6267436534911224,2712.3174593333333,29.03286057553699,2.5904864333181954
New-L,Test-2,3,1.0,0.20901798061439628,6832.951109333335,12.320089459727987,2.731985400004002
New-L,Test-2,4,0.0,0.5424006039292225,2025.1732249999998,49.79207529138781,2.668752933309103
New-L,Test-2,4,0.25,0.616061432566619,2035.971225,39.40246803411421,2.4840314666507766
New-L,Test-2,4,0.5,0.6700715501361761,2394.5198916666664,33.24037555726327,2.5488798333875216
New-L,Test-2,4,0.75,0.6000253677201556,4218.453225,20.140819853907193,2.4597706333346046
New-L,Test-2,4,1.0,0.24791087677805682,8052.5408783333305,11.792225280059201,2.8674801333496966
New-L,Test-2,5,0.0,0.6228825649971917,1661.499187666667,45.347653784032524,2.4770518333340683
New-L,Test-2,5,0.25,0.6933179244397244,1893.496143333333,40.09394209945204,2.5510634667007253
New-L,Test-2,5,0.5,0.6212875420819315,1767.6750956666665,36.11915587897243,2.340389366649712
New-L,Test-2,5,0.75,0.5870611015170968,2360.714732666667,30.37982477853394,2.8672940333684287
New-L,Test-2,5,1.0,0.18208548927434584,6554.546438666667,11.341455245562024,2.684745666648572
New-L,Test-2,6,0.0,0.7452193646798616,2290.018915,51.7611615952358,2.5707139666580283
New-L,Test-2,6,0.25,0.7545861574645446,2310.176915,46.57189675090283,2.6185919666507593
New-L,Test-2,6,0.5,0.7483319528689935,2372.8119149999998,44.22165167478668,2.3243413999831923
New-L,Test-2,6,0.75,0.6102882926539709,3734.2962159999993,24.94261534554107,2.533576166645313
New-L,Test-2,6,1.0,0.21517625427324027,6982.058848333334,13.133779436971563,2.7778597333235666
New-L,Test-2,7,0.0,0.47940585234593497,2160.793119666667,46.47805669711081,2.5142331666623554
New-L,Test-2,7,0.25,0.5030409449567522,2184.127742666667,38.57008627988632,2.362576666637324
New-L,Test-2,7,0.5,0.5343785761347474,2403.5787553333334,36.98634617351812,2.357992200025668
New-L,Test-2,7,0.75,0.5063805757701233,3274.01074,29.910634618606935,2.4408809333496415
New-L,Test-2,7,1.0,0.18629191176145674,8106.806418,12.867308575088465,3.1315535333706066
New-L,Test-2,8,0.0,0.6226099697347376,1916.311311666667,46.79834771368144,2.681488333386369
New-L,Test-2,8,0.25,0.5866888732984216,1887.467812,37.07683593233101,2.57516163335337
