method,model_id,test_scale,instance_index,preference_id,cost_weight,risk_weight,expected_restarts,observed_restarts,feasible_rate,all_restarts_feasible,terminal_clear_rate,technical_failure_rate,missing_rate,runtime_seconds,successful_runtime_seconds_conditional,failed_runtime_seconds_conditional,solver_status,cost,risk,normalized_cost,normalized_risk,weighted_objective_raw,weighted_objective_normalized,fixed_cost,distance_cost,processing_cost,transport_risk,coload_risk,producer_inventory_risk,facility_inventory_risk
ppo,Train-L,Test-2,7,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,21.87268986669369,21.87268986669369,,completed,1865.1532209999998,44.8087737230054,0.6634493150563983,0.8801774313131525,1865.1532209999998,0.6634493150563983,166.66666666666666,1346.7359999999999,351.75055433333335,14.778330921618087,1.918629801387304,28.111813,0.0
ppo,Train-L,Test-2,8,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.121550533377256,22.121550533377256,,completed,8512.302409999998,12.600142905099688,2.5577997695003076,0.19402956471455898,12.600142905099688,0.19402956471455898,600.0,7228.027999999999,684.27441,8.898613160825475,0.8033350776075453,2.8981946666666674,0.0
ppo,Train-L,Test-2,8,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,21.954120033343013,21.954120033343013,,completed,2986.3136486666667,34.224579631188014,0.8973356436728407,0.5270242042802953,772.2468468900576,0.6196020641284317,216.66666666666666,2095.42,674.226982,9.459973592563898,1.1031220386241125,23.661484,0.0
ppo,Train-L,Test-2,8,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.04895073330651,22.04895073330651,,completed,2473.5235700000003,37.759007376187384,0.7432510867761309,0.5814508470606506,1255.6412886880937,0.6623509669183908,150.0,1752.0020000000004,571.52157,9.907792532209216,1.2496828439781673,26.601532000000002,0.0
ppo,Train-L,Test-2,8,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.07826019998174,22.07826019998174,,completed,2391.1524873333333,40.40756614979529,0.7184999999243785,0.6222359960732126,1803.4662570374487,0.694433998961587,150.0,1688.5250000000003,552.6274873333333,12.132025339768012,1.674008810027268,26.601532000000002,0.0
ppo,Train-L,Test-2,8,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.0487189333265,22.0487189333265,,completed,2365.498986,47.93750915196798,0.710791566102738,0.7381895669208639,2365.498986,0.710791566102738,150.0,1686.63,528.868986,18.46211812337532,2.8738590285926535,26.601532000000002,0.0
ppo,Train-L,Test-2,9,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.07109873330531,22.07109873330531,,completed,6850.197102000001,12.808943456256236,2.5936005658390577,0.1592613289076091,12.808943456256236,0.1592613289076091,600.0,6000.942,249.25510199999997,9.865755047838462,0.14466707508444132,2.7985213333333334,0.0
ppo,Train-L,Test-2,9,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.061487633308086,22.061487633308086,,completed,3110.678656,28.952063196728105,1.1777555889581002,0.3599784849605132,799.383711397546,0.5644227609599098,350.0,2503.4390000000003,257.23965599999997,11.346234518603934,0.17171801145750534,17.434110666666665,0.0
ppo,Train-L,Test-2,9,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,21.9814708000049,21.9814708000049,,completed,2266.315141333333,46.430380128968636,0.8580652710293002,0.5772969539820465,1156.372760731151,0.7176811125056733,183.33333333333334,1803.8139999999996,279.16780800000004,15.62660950838729,0.6119356205813373,30.191835,0.0
ppo,Train-L,Test-2,9,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.00091310000668,22.00091310000668,,completed,1959.661238,54.35225411572924,0.7419609129561756,0.6757943970286774,1483.333992028932,0.7254192839743011,150.0,1562.9689999999998,246.692238,19.351280028359724,0.13883108736951197,34.862143,0.0
ppo,Train-L,Test-2,9,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.032921733373467,22.032921733373467,,completed,1922.020612,70.22452431316476,0.7277095348661008,0.873143917155535,1922.020612,0.7277095348661008,150.0,1519.456,252.564612,34.41926060527737,0.9431207078873864,34.862143,0.0
ppo,Train-L,Test-2,10,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.224248133366928,22.224248133366928,,completed,8411.670392333333,5.1159663001171305,2.486953101869371,0.1209216350134183,5.1159663001171305,0.1209216350134183,600.0,7120.752,690.9183923333334,4.468105964369127,0.20843400241467003,0.4394263333333333,0.0
ppo,Train-L,Test-2,10,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.26328366661134,22.26328366661134,,completed,5160.796668999999,10.560859839038185,1.5258157637494432,0.2496178363909091,1298.1198121292787,0.5686673182305427,400.0,4069.435,691.3616689999999,4.975039845982543,0.26313499305564,5.322685,0.0
ppo,Train-L,Test-2,10,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.044628199966002,22.044628199966002,,completed,2921.001467333333,30.616643596772025,0.8636089291338159,0.7236589111738313,1475.8090554650528,0.7936339201538236,216.66666666666666,2013.8429999999998,690.4918006666667,5.248422696912679,0.29555889985934997,25.072661999999998,0.0
ppo,Train-L,Test-2,10,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.075699366706733,22.075699366706733,,completed,2587.074669,36.50796842537163,0.7648817741005779,0.8629070197184673,1949.4329938563426,0.7893880855050504,150.0,1745.713,691.361669,5.979906452808183,0.35935397256345,30.168707999999995,0.0
ppo,Train-L,Test-2,10,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.05895886659467,22.05895886659467,,completed,2590.5276690000005,38.24204492893016,0.7659026710996546,0.9038938741556924,2590.5276690000005,0.7659026710996546,150.0,1749.1660000000002,691.361669,7.52295834402057,0.5503785849096,30.168707999999995,0.0
ppo,Train-L,Test-2,11,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.113756733286817,22.113756733286817,,completed,6636.9804429999995,13.061622231628247,2.028610788356411,0.28193426780904257,13.061622231628247,0.28193426780904257,600.0,5341.554999999999,695.4254430000001,10.553695440769292,0.45894012419228797,2.0489866666666665,0.0
ppo,Train-L,Test-2,11,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.07280016663329,22.07280016663329,,completed,3598.504776333333,21.43707631747334,1.0998925903000245,0.4627179004533187,915.7040013214383,0.6220115729149952,333.3333333333333,2569.7459999999996,695.4254430000001,10.114709391579241,0.5846525925607652,10.737714333333335,0.0
ppo,Train-L,Test-2,11,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.116501833312213,22.116501833312213,,completed,2539.340443,27.502616583012948,0.7761561846114285,0.5936421932636151,1283.4215297915064,0.6848991889375218,200.0,1643.915,695.4254430000001,12.168277913609373,0.8472626694035726,14.487076,0.0
ppo,Train-L,Test-2,11,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.070837866631337,22.070837866631337,,completed,2362.213443,31.66299105604813,0.7220168442600219,0.6834436061406729,1779.5758300140121,0.7123735347301846,150.0,1516.7879999999998,695.4254430000001,11.44572525996884,0.746259796079296,19.471005999999996,0.0
ppo,Train-L,Test-2,11,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.07646813332879,22.07646813332879,,completed,2320.5134430000003,41.35120705761552,0.7092711279510816,0.8925631195012468,2320.5134430000003,0.7092711279510816,150.0,1475.088,695.4254430000001,20.117221205067263,1.7629798525482514,19.471005999999996,0.0
ppo,Train-L,Test-2,12,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.151846633370344,22.151846633370344,,completed,7047.955203333335,9.634995528170002,2.3560472965358397,0.17270757560596342,9.634995528170002,0.17270757560596342,600.0,6084.2300000000005,363.72520333333335,8.205419178490882,0.19064134967912097,1.238935,0.0
ppo,Train-L,Test-2,12,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.040130700023536,22.040130700023536,,completed,3383.6799690000003,20.60948768852459,1.1311238243305677,0.3694256673767322,861.3771080163934,0.559850206615191,300.0,2721.5110000000004,362.168969,7.940554116763924,0.23848857176066598,12.430444999999999,0.0
ppo,Train-L,Test-2,12,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,21.993998866722297,21.993998866722297,,completed,2128.6979690000003,33.83109439854334,0.7115983218269872,0.60642335293109,1081.2645316992716,0.6590108373790385,150.0,1616.5290000000002,362.168969,9.42354229049468,0.20145610804865596,24.206096000000006,0.0
ppo,Train-L,Test-2,12,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.07527403331672,22.07527403331672,,completed,2023.9699689999998,37.43970654960808,0.6765890015130743,0.6711078308937886,1527.3374033874018,0.675218708858253,150.0,1511.8010000000002,362.168969,12.880965519245464,0.3526450303626119,24.206096000000006,0.0
ppo,Train-L,Test-2,12,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.05533186660614,22.05533186660614,,completed,2004.6909690000002,42.21393281931508,0.6701442619369161,0.7566859758991143,2004.6909690000002,0.6701442619369161,150.0,1492.5220000000002,362.168969,17.38148344131631,0.626353377998765,24.206096000000006,0.0
ppo,Train-L,Test-2,13,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.113033666663494,22.113033666663494,,completed,5315.040338,12.289112588385962,1.7861613515223251,0.133019180743554,12.289112588385962,0.133019180743554,600.0,4483.379,231.661338,9.696334195412192,0.087805726307104,2.5049726666666667,0.0
ppo,Train-L,Test-2,13,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,21.98007879999932,21.98007879999932,,completed,2375.2460596666665,28.99600604333392,0.7982202283207377,0.3138570780419546,615.558519449167,0.43494786561165033,266.6666666666667,1865.6509999999998,242.928393,11.229625863110101,0.114304513557156,17.652075666666665,0.0
ppo,Train-L,Test-2,13,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.00849070000307,22.00849070000307,,completed,1729.1304579999999,41.46658880256126,0.5810879691238379,0.44884051888005166,885.2985234012807,0.5149642440019448,150.0,1342.816,236.31445799999997,14.489039120256775,0.16094468230448397,26.816605,0.0
ppo,Train-L,Test-2,13,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.083553666675773,22.083553666675773,,completed,1683.408608,46.287491716653705,0.5657227797373673,0.501022688378835,1274.1283289291634,0.5495477568977343,150.0,1302.683,230.725608,19.26200672577799,0.208879990875712,26.816605,0.0
ppo,Train-L,Test-2,13,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.089115599985234,22.089115599985234,,completed,1677.0726079999997,50.343434771016184,0.5635935168148766,0.5449248186875514,1677.0726079999997,0.5635935168148766,150.0,1296.347,230.725608,23.1999780057576,0.32685176525859,26.816605,0.0
ppo,Train-L,Test-2,14,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.18359263338304,22.18359263338304,,completed,7176.517207,11.531775549343172,1.9578232416912238,0.19129873992438562,11.531775549343172,0.19129873992438562,600.0,5985.106,591.411207,8.548030841458335,0.6026573745515034,2.3810873333333333,0.0
ppo,Train-L,Test-2,14,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.222522066673264,22.222522066673264,,completed,3558.992382666666,20.893105639865187,0.9709275129989702,0.34659231485310493,905.4179248965655,0.5026761143895712,316.6666666666667,2656.852,585.473716,8.451034885015078,0.8223554215167769,11.619715333333334,0.0
ppo,Train-L,Test-2,14,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.149307533322524,22.149307533322524,,completed,2085.9757640000003,33.8352913929719,0.569074345475029,0.5612881191412544,1059.905527696486,0.5651812323081417,200.0,1310.919,575.056764,9.687679930121499,0.9827444628503966,23.164867,0.0
ppo,Train-L,Test-2,14,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.103631900002558,22.103631900002558,,completed,1982.7240859999995,39.78305141208234,0.5409062899821998,0.6599545380426588,1496.9888273530203,0.5706683519973145,150.0,1253.2989999999998,579.4250859999999,12.020521374549837,1.3430250375325,26.419505,0.0
ppo,Train-L,Test-2,14,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,21.907767533363465,21.907767533363465,,completed,1879.7534660000001,39.934326071526264,0.512814909827671,0.662464008645021,1879.7534660000001,0.512814909827671,150.0,1163.647,566.106466,13.238228724873368,1.3781773466528966,25.31792,0.0
ppo,Train-L,Test-2,15,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.132071233315703,22.132071233315703,,completed,7747.699747999999,10.920387470766679,2.2183392442234737,0.21567970613200685,10.920387470766679,0.21567970613200685,583.3333333333334,6614.495,549.8714146666667,9.1433535750549,0.37400956237844496,1.4030243333333334,0.0
ppo,Train-L,Test-2,15,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.107752266611595,22.107752266611595,,completed,3731.0591343333326,23.69484693286059,1.0682854485096258,0.4679776827518985,950.5359187829787,0.6180546241913304,300.0,2886.931,544.1281343333334,9.44065097845513,0.6926452877387983,13.561550666666667,0.0
ppo,Train-L,Test-2,15,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.073600399967592,22.073600399967592,,completed,2495.450765,31.853854048902562,0.7145032130931502,0.6291196075991256,1263.6523095244513,0.6718114103461378,200.0,1785.4309999999998,510.019765,9.003393843955457,0.5433212049471033,22.307138999999996,0.0
ppo,Train-L,Test-2,15,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.131537466698017,22.131537466698017,,completed,2285.708172,36.99592002002401,0.6544492305730868,0.7306763774968702,1723.5301090050061,0.6735060173040326,183.33333333333334,1582.353,520.0218386666667,12.153408553004036,0.8702124670199683,23.972299000000003,0.0
ppo,Train-L,Test-2,15,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,21.964777400018647,21.964777400018647,,completed,2195.7801189999996,42.913217992552234,0.6287008232244404,0.8475441252051673,2195.7801189999996,0.6287008232244404,150.0,1550.1480000000001,495.63211899999993,16.644435469594004,1.4639035229582287,24.804879000000003,0.0
ppo,Train-L,Test-2,16,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.064768599967163,22.064768599967163,,completed,7761.618119333332,11.48429470791982,2.2072701503439625,0.16373836335106784,11.48429470791982,0.16373836335106784,600.0,6649.615999999999,512.0021193333333,9.53858452587175,0.6445468487147353,1.3011633333333334,0.0
ppo,Train-L,Test-2,16,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,21.955144133302383,21.955144133302383,,completed,2795.1460936666667,28.92271775104869,0.7948912769919801,0.41236824625858026,720.4785617299532,0.5079990039419302,233.33333333333334,1946.3970000000002,615.4157603333334,8.8269317366885,0.7232570143601885,19.372529,0.0
ppo,Train-L,Test-2,16,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.07172866666224,22.07172866666224,,completed,2481.4995986666668,34.45675331620226,0.7056956304747857,0.4912702554119989,1257.9781759914342,0.5984829429433923,166.66666666666666,1884.3349999999998,430.497932,11.71978387516355,1.366132441038707,21.370837000000005,0.0
ppo,Train-L,Test-2,16,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.061398633290082,22.061398633290082,,completed,2261.842512333333,40.49694359392302,0.6432289485895477,0.5773888108441394,1706.5061201484805,0.6267689141531956,150.0,1609.5159999999998,502.32651233333337,15.52637876797891,2.1490568259441107,22.821508000000005,0.0
ppo,Train-L,Test-2,16,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.072088399979595,22.072088399979595,,completed,2261.7019319999995,54.50326250523449,0.6431889699705637,0.7770851608106454,2261.7019319999995,0.6431889699705637,150.0,1681.2039999999997,430.49793200000005,25.129805241702226,5.101278263532261,24.272179000000005,0.0
ppo,Train-L,Test-2,17,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.060697833347756,22.060697833347756,,completed,7227.217245,17.01160641903792,2.4443156878614345,0.22138572610823073,17.01160641903792,0.22138572610823073,600.0,6036.782999999999,590.434245,14.373990893372072,0.192767525665848,2.444848,0.0
ppo,Train-L,Test-2,17,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.00250573332111,22.00250573332111,,completed,3447.7048316666665,31.07750386925784,1.1660475562691488,0.4044365705538171,885.23433581861,0.59483931698265,366.6666666666667,2498.645,582.3931650000001,14.474328254546075,0.30671461471176303,16.296460999999997,0.0
ppo,Train-L,Test-2,17,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.05093119999704,22.05093119999704,,completed,2673.6028496666663,43.2304757079454,0.9042386809490836,0.5625929743999439,1358.416662687306,0.7334158276745137,216.66666666666666,1810.9579999999996,645.9781830000001,17.34777489153862,1.208232816406779,24.674467999999994,0.0
ppo,Train-L,Test-2,17,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.136195300030522,22.136195300030522,,completed,2406.439628,49.82025481611539,0.8138814615931521,0.6483510737127993,1817.284784704029,0.7724988646230638,200.0,1602.348,604.091628,22.132868237583907,1.245156578531487,26.442229999999995,0.0
ppo,Train-L,Test-2,17,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.1138962333013,22.1138962333013,,completed,2375.0430039999997,59.0300839303182,0.8032628157177731,0.76820599249923,2375.0430039999997,0.8032628157177731,150.0,1612.156,612.887004,28.644022928910776,1.8052510014074221,28.580809999999996,0.0
ppo,Train-L,Test-2,18,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.158572066691704,22.158572066691704,,completed,6818.392434,6.980031691203943,2.220126144136216,0.1132252488295288,6.980031691203943,0.1132252488295288,600.0,5415.39,803.002434,6.2623384198805345,0.6039066046567431,0.11378666666666666,0.0
ppo,Train-L,Test-2,18,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.214791533343185,22.214791533343185,,completed,3852.4324340000007,18.332039124154786,1.25438452656269,0.29736966581409124,976.8571378431164,0.536623381001241,400.0,2649.4300000000007,803.002434,6.854159218293945,1.205533239194173,10.272346666666667,0.0
ppo,Train-L,Test-2,18,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.149874133368332,22.149874133368332,,completed,2413.057434,36.98784981099237,0.7857118739325485,0.5999913300961668,1225.0226419054964,0.6928516020143576,200.0,1410.055,803.002434,8.128547681963221,1.576953129029141,27.282349,0.0
ppo,Train-L,Test-2,18,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.064067133391898,22.064067133391898,,completed,2102.9844340000004,47.14674798763363,0.6847494871890066,0.7647819535160519,1589.0250124969086,0.7047576037707679,150.0,1149.982,803.002434,9.150179214154344,1.826179773479281,36.17038900000001,0.0
ppo,Train-L,Test-2,18,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.040587299969047,22.040587299969047,,completed,2100.127434,49.03555966626774,0.6838192238673813,0.7954209508396555,2100.127434,0.6838192238673813,150.0,1147.1250000000002,803.002434,10.568116841205507,2.2970538250622172,36.17038900000001,0.0
ppo,Train-L,Test-2,19,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.131360466669623,22.131360466669623,,completed,6080.783544999999,6.032281307993084,2.3346047687967446,0.13582010229936076,6.032281307993084,0.13582010229936076,600.0,5017.281999999999,463.501545,4.139249044552723,0.2961495967736944,1.5968826666666667,0.0
ppo,Train-L,Test-2,19,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.161832066679683,22.161832066679683,,completed,3378.1976919999997,16.194000582719177,1.2969967411792416,0.3646167516866983,856.6949234370394,0.5977117490598342,350.0,2518.3759999999997,509.821692,4.855703284330384,0.4323556317221271,10.905941666666665,0.0
ppo,Train-L,Test-2,19,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.046394233359024,22.046394233359024,,completed,2208.3429326666665,28.23071850751921,0.8478525676154763,0.6356300178831301,1118.2868255870928,0.7417412927493032,200.0,1559.6729999999998,448.6699326666667,5.624131659972864,0.42878584754634214,22.177801000000002,0.0
ppo,Train-L,Test-2,19,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.074768300012995,22.074768300012995,,completed,1905.541244,32.80755460841676,0.7315974401093867,0.7386799778721688,1437.3578216521043,0.7333680745500821,150.0,1288.0249999999999,467.516244,6.593813246862254,0.8699383615545027,25.343802999999998,0.0
ppo,Train-L,Test-2,19,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.105681933346204,22.105681933346204,,completed,1950.0853556666664,33.344652390730474,0.7486993308031153,0.7507730272533287,1950.0853556666664,0.7486993308031153,150.0,1367.2799999999997,432.8053556666667,7.224169165661702,0.7766802250687707,25.343802999999998,0.0
ppo,Train-L,Test-2,20,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.12015690006471,22.12015690006471,,completed,7374.802551000001,15.565281937795618,2.115060281438477,0.2246074430636045,15.565281937795618,0.2246074430636045,600.0,6169.318,605.484551,12.583644718784635,0.12093321901098265,2.8607039999999997,0.0
ppo,Train-L,Test-2,20,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,21.948483900011826,21.948483900011826,,completed,2892.6241490000007,30.463241888813133,0.8295916269446542,0.4395854116500136,746.0034686666099,0.5370869654736737,250.0,1956.8500000000004,685.774149,12.75317908252697,0.18447447295282868,17.52558833333333,0.0
ppo,Train-L,Test-2,20,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.035740466671996,22.035740466671996,,completed,2300.090167,38.931328158223934,0.659655539562783,0.5617801275707034,1169.510747579112,0.6107178335667431,150.0,1368.331,781.759167,12.460587122124878,0.1935110360990643,26.277229999999992,0.0
ppo,Train-L,Test-2,20,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.07178613333963,22.07178613333963,,completed,2189.3373770000003,40.80440251871632,0.6278921363302811,0.5888086416997428,1652.2041333796794,0.6181212626726467,150.0,1303.631,735.706377,14.320415750792185,0.20675676792414566,26.277229999999992,0.0
ppo,Train-L,Test-2,20,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.08412000001408,22.08412000001408,,completed,2219.9722510000006,53.11053539810889,0.6366780807370893,0.7663864749241865,2219.9722510000006,0.6366780807370893,150.0,1450.018,619.954251,26.421400093065234,0.4119053050436623,26.277229999999992,0.0
ppo,Train-L,Test-2,21,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.191224133362994,22.191224133362994,,completed,6592.611491000001,8.824395489782043,2.0966282017943567,0.1587692600960001,8.824395489782043,0.1587692600960001,600.0,5362.674,629.9374910000001,6.8970139601524165,0.8592371962962947,1.0681443333333334,0.0
ppo,Train-L,Test-2,21,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.136451433296315,22.136451433296315,,completed,3976.5241576666667,19.913543324089737,1.2646418957741192,0.35828613338061754,1009.0661969097341,0.584875073978993,366.6666666666667,2979.9200000000005,629.9374910000001,7.497952184481467,0.7711394729416025,11.644451666666669,0.0
ppo,Train-L,Test-2,21,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.015392133306403,22.015392133306403,,completed,2279.5978243333334,41.08977178842977,0.7249735698472581,0.7392906031825671,1160.3437980608817,0.7321320865149126,183.33333333333334,1466.327,629.937491,6.676672914374433,1.2775915407220095,33.13550733333333,0.0
ppo,Train-L,Test-2,21,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.12783523334656,22.12783523334656,,completed,2124.815491,44.77697125527494,0.6757486146608004,0.8056310037069133,1604.8058610638188,0.7082192119223286,150.0,1344.878,629.9374910000001,8.632569933118797,1.924435322156146,34.219966,0.0
ppo,Train-L,Test-2,21,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.115971666644327,22.115971666644327,,completed,2181.301491,49.604875510828215,0.6937126856163288,0.8924950599877198,2181.301491,0.6937126856163288,150.0,1401.3639999999998,629.9374910000001,12.653708590702166,2.7312009201260516,34.219966,0.0
ppo,Train-L,Test-2,22,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.179358666646294,22.179358666646294,,completed,6875.613646000002,7.440549114560478,2.4569178161242284,0.1450287089415627,7.440549114560478,0.1450287089415627,600.0,5571.2620000000015,704.3516460000001,5.709503891726622,0.4507792228338563,1.2802660000000001,0.0
ppo,Train-L,Test-2,22,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.097344600013457,22.097344600013457,,completed,3161.117491333333,22.87374989158396,1.1295873042309672,0.44584752608337447,807.4346852520213,0.6167824706202726,333.3333333333333,2116.1520000000005,711.632158,5.629854641900047,0.6520742496839173,16.591821,0.0
ppo,Train-L,Test-2,22,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.07962986667796,22.07962986667796,,completed,2347.5281099999997,30.88754147703591,0.8388609270776697,0.6020496866323152,1189.207825738518,0.7204553068549924,200.0,1462.8100000000002,684.7181099999999,6.548928633173166,0.835165843862737,23.503447000000005,0.0
ppo,Train-L,Test-2,22,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.04988253330036,22.04988253330036,,completed,2079.9745980000002,37.00155131432784,0.7432538984916706,0.7212219331299906,1569.231336328582,0.7377459071512508,150.0,1298.537,631.4375980000001,7.336204309910204,1.149271004417633,28.51607600000001,0.0
ppo,Train-L,Test-2,22,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,21.89531786669977,21.89531786669977,,completed,2091.300294,42.196001392448565,0.7473009996982073,0.822470426607041,2091.300294,0.7473009996982073,150.0,1287.241,654.059294,11.683886959101386,1.9960384333471737,28.51607600000001,0.0
ppo,Train-L,Test-2,23,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.130754400005873,22.130754400005873,,completed,5734.279483666666,9.526457609416644,1.9328785203981884,0.18505301918088413,9.526457609416644,0.18505301918088413,600.0,4637.161,497.11848366666663,7.7000033990848635,0.030363210331780004,1.7960909999999999,0.0
ppo,Train-L,Test-2,23,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.16313463333063,22.16313463333063,,completed,3262.3268776666664,15.35804118661172,1.0996467064991313,0.29833249743089985,827.1002503066253,0.4986610496979577,400.0,2365.5039999999995,496.82287766666667,8.822171739166302,0.050253780778749334,6.485615666666665,0.0
ppo,Train-L,Test-2,23,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.142332966672257,22.142332966672257,,completed,2323.3765956666666,26.991567510466894,0.7831506520307263,0.5243156758813755,1175.1840815885669,0.653733163956051,300.0,1478.903,544.4735956666667,9.721959676157594,0.12166516764263334,17.147942666666665,0.0
ppo,Train-L,Test-2,23,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.03965776669793,22.03965776669793,,completed,1888.4688956666666,36.68943095815106,0.6365544224468379,0.7126982819010528,1425.5240294895377,0.6555903873103918,166.66666666666666,1204.5469999999998,517.255229,11.074414987075025,0.149040971076032,25.465974999999997,0.0
ppo,Train-L,Test-2,23,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,21.951964099969093,21.951964099969093,,completed,1834.7914056666668,41.45906662845745,0.6184611174822976,0.8053492459184204,1834.7914056666668,0.6184611174822976,150.0,1173.1009999999999,511.6904056666667,15.835075299409771,0.15801632904768134,25.465974999999997,0.0
