model_id,test_scale,instance_index,preference_id,ppo_j,ga_j,delta_j_percent
Train-L,Test-3,27,C075-R025,0.5652535760005262,0.6664457184853331,15.183853639992122
Train-L,Test-3,27,C100-R000,0.57358942908056,0.6657650478198395,13.84506727127298
Train-L,Test-3,28,C000-R100,0.24646787206746346,0.5665699145767807,56.498242189303106
Train-L,Test-3,28,C025-R075,0.49744144948647656,0.6713214143862464,25.90114975830751
Train-L,Test-3,28,C050-R050,0.5559907351771051,0.6879897997908704,19.18619500665407
Train-L,Test-3,28,C075-R025,0.529198867975993,0.6984045876957383,24.227463951519773
Train-L,Test-3,28,C100-R000,0.5088747442284001,0.6904378114929539,26.29680244075201
Train-L,Test-3,29,C000-R100,0.24672234131295115,0.6438889779846005,61.6824717072806
Train-L,Test-3,29,C025-R075,0.5593162281563255,0.710609905415807,21.290679472157564
Train-L,Test-3,29,C050-R050,0.6331539413096056,0.738040175972858,14.211453262011808
Train-L,Test-3,29,C075-R025,0.6524733372635712,0.789067355035451,17.310818512539146
Train-L,Test-3,29,C100-R000,0.6416757636489506,0.7569498618856421,15.228762701605028
Train-L,Test-3,30,C000-R100,0.24559747928747863,0.5904186547838383,58.40282530073583
Train-L,Test-3,30,C025-R075,0.5132947738321366,0.6505314708246582,21.09608883618666
Train-L,Test-3,30,C050-R050,0.5860578096751697,0.7096004420710184,17.410168465408624
Train-L,Test-3,30,C075-R025,0.5941951821747211,0.7564063586479574,21.444977903567796
Train-L,Test-3,30,C100-R000,0.5648510319521066,0.7579001138727484,25.47157315153204
Train-L,Test-3,31,C000-R100,0.2575211142584944,0.6514127793365908,60.46729164251921
Train-L,Test-3,31,C025-R075,0.5192289755886311,0.6977075645645012,25.580715766966613
Train-L,Test-3,31,C050-R050,0.6041254192366418,0.7448558060114246,18.89364164701488
Train-L,Test-3,31,C075-R025,0.6238892391213072,0.7551349973893569,17.380436441403297
Train-L,Test-3,31,C100-R000,0.6024585717602692,0.7436241120486992,18.983453871542185
Train-L,Test-3,32,C000-R100,0.22295533221821914,0.6355074961534175,64.9169626530423
Train-L,Test-3,32,C025-R075,0.478988041791417,0.6450524361665809,25.744324812111675
Train-L,Test-3,32,C050-R050,0.5464520560715124,0.6587632317597083,17.048792384509216
Train-L,Test-3,32,C075-R025,0.5965761440548731,0.7376584255843558,19.125692412137848
Train-L,Test-3,32,C100-R000,0.598057010618558,0.7285535227229821,17.911726185427124
Train-L,Test-3,33,C000-R100,0.22085482362106168,0.5999283483414349,63.186466478598966
Train-L,Test-3,33,C025-R075,0.4911442501184524,0.6667093656547346,26.33308073659208
Train-L,Test-3,33,C050-R050,0.5586319114822699,0.7235043289558888,22.78803469103652
Train-L,Test-3,33,C075-R025,0.6244494639089889,0.6951034273621426,10.164525259396196
Train-L,Test-3,33,C100-R000,0.6049567320681423,0.7428503973072322,18.562777342375053
Train-L,Test-3,34,C000-R100,0.20389525447091436,0.6025907323878963,66.16355952522946
Train-L,Test-3,34,C025-R075,0.4649541449910195,0.6595510865257322,29.504453181902324
Train-L,Test-3,34,C050-R050,0.5597710311311551,0.7038499987025088,20.47012400894391
Train-L,Test-3,34,C075-R025,0.5511247628108072,0.6919006046500001,20.34625217742146
Train-L,Test-3,34,C100-R000,0.5391256610391775,0.6877364154500296,21.608679004383777
Train-L,Test-3,35,C000-R100,0.21296122060441158,0.6408345907976308,66.76814521835594
Train-L,Test-3,35,C025-R075,0.5341684945718925,0.6787941803389929,21.306264837873773
Train-L,Test-3,35,C050-R050,0.5886121240493332,0.7360559482756314,20.0316055554903
Train-L,Test-3,35,C075-R025,0.6395658952095408,0.753771510787547,15.151224733697246
Train-L,Test-3,35,C100-R000,0.6224027253729033,0.7307431355155128,14.826059237105154
Train-L,Test-3,36,C000-R100,0.24311371628677458,0.590351860797142,58.81884475497336
Train-L,Test-3,36,C025-R075,0.488611368833398,0.6468609445835427,24.464234094706054
Train-L,Test-3,36,C050-R050,0.5625932028525167,0.7163936532244902,21.468706440895616
Train-L,Test-3,36,C075-R025,0.591106641089241,0.7472988928463623,20.900907689319023
Train-L,Test-3,36,C100-R000,0.5899058956597455,0.6958442679374052,15.2244370125629
Train-L,Test-3,37,C000-R100,0.2503939528956501,0.6409309658782155,60.93277338339307
Train-L,Test-3,37,C025-R075,0.5268511344878215,0.7139389171891924,26.20501252935523
Train-L,Test-3,37,C050-R050,0.6063119873321815,0.7365079335339885,17.677466904814903
Train-L,Test-3,37,C075-R025,0.6314990411815256,0.7516503778169962,15.98500315857272
Train-L,Test-3,37,C100-R000,0.6495735996444695,0.7456665658387566,12.886854607219481
Train-L,Test-3,38,C000-R100,0.22823615404526745,0.5452688615526495,58.14245592617072
Train-L,Test-3,38,C025-R075,0.45861027922735165,0.5882222976341593,22.034529960545456
Train-L,Test-3,38,C050-R050,0.5157936322351989,0.6442762962806409,19.942168412397415
Train-L,Test-3,38,C075-R025,0.5342892769954939,0.718029645308412,25.589523986018282
Train-L,Test-3,38,C100-R000,0.5672900492647216,0.6563924276471927,13.574559155390375
Train-L,Test-3,39,C000-R100,0.2613564641589232,0.6302207124580907,58.52937566276779
Train-L,Test-3,39,C025-R075,0.5287145309180942,0.6907931359054581,23.46268319167925
Train-L,Test-3,39,C050-R050,0.6323569478983165,0.7607795197394617,16.880392874551227
Train-L,Test-3,39,C075-R025,0.6539294624999693,0.7773843251868282,15.880801643021178
Train-L,Test-3,39,C100-R000,0.6334886721386401,0.7168018134524684,11.622897675516668
Train-L,Test-3,40,C000-R100,0.24410706630223733,0.5931387108545846,58.84486009174281
Train-L,Test-3,40,C025-R075,0.48034396076326596,0.6503367334260136,26.1391928097334
Train-L,Test-3,40,C050-R050,0.5248209728332316,0.6955569011886773,24.546651476488154
Train-L,Test-3,40,C075-R025,0.5111226387880314,0.6950486329549176,26.462320109162203
Train-L,Test-3,40,C100-R000,0.5027606017432453,0.7180724178383499,29.984693847908645
Train-L,Test-3,41,C000-R100,0.22802842240933865,0.5786328127341912,60.591861126602076
Train-L,Test-3,41,C025-R075,0.4941775140312024,0.6415289424524789,22.968788883939016
Train-L,Test-3,41,C050-R050,0.5660589345746575,0.7198593704989212,21.365344708601555
Train-L,Test-3,41,C075-R025,0.5938005889843792,0.7311248130927129,18.782596575739507
Train-L,Test-3,41,C100-R000,0.6258706603483598,0.7078995994889713,11.587651582205686
Train-L,Test-3,42,C000-R100,0.22966609380363812,0.5863036075329889,60.828128830724324
Train-L,Test-3,42,C025-R075,0.5042466785057546,0.6586719389408984,23.444942968642263
Train-L,Test-3,42,C050-R050,0.5453996839980106,0.7075254662517191,22.91448011230006
Train-L,Test-3,42,C075-R025,0.5945140821517235,0.6944065664691927,14.385302377739098
Train-L,Test-3,42,C100-R000,0.5669032115678672,0.7165962729392054,20.88945575412417
Train-L,Test-3,43,C000-R100,0.21858794637494272,0.5332965107060915,59.01193013891476
Train-L,Test-3,43,C025-R075,0.4426725033616905,0.5988421589585621,26.078600723179544
Train-L,Test-3,43,C050-R050,0.5301456808964289,0.6243027369491475,15.081954712043522
Train-L,Test-3,43,C075-R025,0.5225052968431373,0.668883578423494,21.883969991513144
Train-L,Test-3,43,C100-R000,0.5146258799643867,0.6644748667181847,22.55149054679769
Train-L,Test-3,44,C000-R100,0.23611083461563664,0.5988973396435507,60.57574161939605
Train-L,Test-3,44,C025-R075,0.5590752085708478,0.6764356529222755,17.34983125806835
Train-L,Test-3,44,C050-R050,0.6387770691604474,0.7255033460615063,11.953945818701504
Train-L,Test-3,44,C075-R025,0.629352605044482,0.7211664976989346,12.731303096775601
Train-L,Test-3,44,C100-R000,0.6223538822914809,0.7683076682155296,18.996788911796337
Train-L,Test-3,45,C000-R100,0.18117637329777012,0.4881435399295599,62.88461108715805
Train-L,Test-3,45,C025-R075,0.46532898041326937,0.5791075503478386,19.647226126861682
Train-L,Test-3,45,C050-R050,0.5744575001921648,0.6805340410552935,15.587249786746515
Train-L,Test-3,45,C075-R025,0.6100627913443021,0.7355339145608454,17.05850957143921
Train-L,Test-3,45,C100-R000,0.6402390377831906,0.7471228009690817,14.306050229929243
Train-L,Test-3,46,C000-R100,0.2249104464624763,0.5458959744253105,58.799760943602905
Train-L,Test-3,46,C025-R075,0.46684114492864764,0.6044348192491259,22.76402184960281
Train-L,Test-3,46,C050-R050,0.5226124523213759,0.6679824889056573,21.762552012768822
Train-L,Test-3,46,C075-R025,0.5430333127365382,0.6600942820337776,17.73397717316529
Train-L,Test-3,46,C100-R000,0.5768384254874802,0.6700640196726059,13.91293838321237
Train-L,Test-3,47,C000-R100,0.2484228658162071,0.6312151079951619,60.64370724502507
Train-L,Test-3,47,C025-R075,0.4865422009450569,0.6938653953831558,29.87945440392139
Train-L,Test-3,47,C050-R050,0.5749835784737796,0.7387285440963222,22.165782943022712
Train-L,Test-3,47,C075-R025,0.5930262913036253,0.7582537612826199,21.790524282992678
Train-L,Test-3,47,C100-R000,0.5992704365661613,0.6220048400352424,3.6550203480398884
Train-L,Test-3,48,C000-R100,0.2066052263013981,0.5408895180005898,61.80269363231166
Train-L,Test-3,48,C025-R075,0.4593984920282366,0.594778300150066,22.76138993094945
Train-L,Test-3,48,C050-R050,0.5298885282965441,0.6418841018931849,17.44794321378563
Train-L,Test-3,48,C075-R025,0.5399464268696562,0.6792260847683695,20.5056403194837
Train-L,Test-3,48,C100-R000,0.5439374344830298,0.6971783059177893,21.980154880612357
Train-L,Test-3,49,C000-R100,0.2502800669209269,0.6203803984815548,59.65699955486774
Train-L,Test-3,49,C025-R075,0.5003979893630665,0.6854105806109265,26.99295815990365
Train-L,Test-3,49,C050-R050,0.5560022838394635,0.6731806938895505,17.406680125219484
Train-L,Test-3,49,C075-R025,0.5681153778572504,0.6428710331817409,11.628406237951756
Train-L,Test-3,49,C100-R000,0.5387566797700301,0.6699240863682063,19.579443293233602
Train-L,Test-4,0,C000-R100,0.3323570555088813,0.5954851381417464,44.187178785683045
Train-L,Test-4,0,C025-R075,0.49314504068344656,0.6763265103377161,27.084768503721655
Train-L,Test-4,0,C050-R050,0.5646564157766352,0.7114509172797779,20.633117188801915
Train-L,Test-4,0,C075-R025,0.6042102652888548,0.7578092689787299,20.268820925992966
Train-L,Test-4,0,C100-R000,0.6258193825261782,0.7763163628051825,19.38603737981131
Train-L,Test-4,1,C000-R100,0.32471546871589413,0.6084287001735423,46.630481332771545
Train-L,Test-4,1,C025-R075,0.4943419187050611,0.6951420621707713,28.886202460351317
Train-L,Test-4,1,C050-R050,0.5757168856627041,0.708336142823148,18.722644397598575
Train-L,Test-4,1,C075-R025,0.6028768948106007,0.7578614355752049,20.45024769560591
Train-L,Test-4,1,C100-R000,0.663042689336003,0.7789135764398459,14.875961930648343
Train-L,Test-4,2,C000-R100,0.3774498526800098,0.7161395877115694,47.293815457660386
Train-L,Test-4,2,C025-R075,0.5692265115167708,0.8075443478634835,29.51142398274833
Train-L,Test-4,2,C050-R050,0.6726355582821371,0.8326440408189631,19.216913193715605
Train-L,Test-4,2,C075-R025,0.6877899999281528,0.8483040270011896,18.921757054539086
Train-L,Test-4,2,C100-R000,0.6927199460755794,0.8529687817107711,18.787186479883346
Train-L,Test-4,3,C000-R100,0.39110309415807953,0.7043462394435037,44.47289241338382
Train-L,Test-4,3,C025-R075,0.5422560134459835,0.7396203039712411,26.68454198262948
Train-L,Test-4,3,C050-R050,0.6177762654433493,0.7791907354508698,20.715655700669988
Train-L,Test-4,3,C075-R025,0.6251803227332665,0.7792545986995898,19.77200727765232
Train-L,Test-4,3,C100-R000,0.6121036018025922,0.7865110864501346,22.174828511918246
Train-L,Test-4,4,C000-R100,0.3765550678566114,0.7316188761077979,48.53125306718724
Train-L,Test-4,4,C025-R075,0.551039723126943,0.7639438576017602,27.869081262487605
Train-L,Test-4,4,C050-R050,0.6524835482635817,0.8136343053561802,19.806288406442306
Train-L,Test-4,4,C075-R025,0.7023732416623193,0.8619466689390634,18.513143913318533
Train-L,Test-4,4,C100-R000,0.7252412194788004,0.8622728853838028,15.891914059666712
Train-L,Test-4,5,C000-R100,0.35879688047167185,0.6492132379577401,44.73358528542091
Train-L,Test-4,5,C025-R075,0.5509069302552284,0.7006115956140883,21.36771162453331
Train-L,Test-4,5,C050-R050,0.6124143143605266,0.7569985775331447,19.099674353917468
Train-L,Test-4,5,C075-R025,0.6647317803340571,0.813275889244251,18.264909961640537
Train-L,Test-4,5,C100-R000,0.655289315915363,0.8526158472979869,23.143662178924856
Train-L,Test-4,6,C000-R100,0.29166083240148977,0.5554089065112461,47.4871884512021
Train-L,Test-4,6,C025-R075,0.43838213049251723,0.6392914343923807,31.426872485913908
Train-L,Test-4,6,C050-R050,0.5004121215878201,0.6713049251186126,25.4568076497573
Train-L,Test-4,6,C075-R025,0.5103518256753473,0.7300714266535483,30.095630777571547
Train-L,Test-4,6,C100-R000,0.5479594085312098,0.7432025214129796,26.27051271443116
Train-L,Test-4,7,C000-R100,0.3567060259270975,0.6925369295816733,48.492851328150024
Train-L,Test-4,7,C025-R075,0.5445104962254456,0.7471152815254056,27.118276162990046
Train-L,Test-4,7,C050-R050,0.6178097343856839,0.7850352761749303,21.301659538670638
Train-L,Test-4,7,C075-R025,0.6721149459098674,0.7764785944803121,13.440634334587681
Train-L,Test-4,7,C100-R000,0.663535537081287,0.8245492682570301,19.527484575433718
Train-L,Test-4,8,C000-R100,0.383369758940212,0.6928664423457569,44.669024863972076
Train-L,Test-4,8,C025-R075,0.5387662379619282,0.7497144158306047,28.137137743972563
Train-L,Test-4,8,C050-R050,0.6038315703141612,0.7689721766979399,21.475498254424828
Train-L,Test-4,8,C075-R025,0.6345709906773458,0.8058867749904916,21.258046369499866
Train-L,Test-4,8,C100-R000,0.6448986411904105,0.8027728302872038,19.666110154763395
Train-L,Test-4,9,C000-R100,0.36803682323042874,0.6710394259221859,45.15421761923323
Train-L,Test-4,9,C025-R075,0.5485990221187732,0.7179571818222863,23.588894155728884
Train-L,Test-4,9,C050-R050,0.620814945731846,0.7675169478720045,19.11384530946193
Train-L,Test-4,9,C075-R025,0.6513841280957107,0.8091049820318409,19.49324963245912
Train-L,Test-4,9,C100-R000,0.6881453720635337,0.8167335965567107,15.74420656078012
Train-L,Test-4,10,C000-R100,0.38347835693722443,0.7468291677511375,48.65246652163307
Train-L,Test-4,10,C025-R075,0.5761774656666779,0.7877387928598272,26.8567866798957
Train-L,Test-4,10,C050-R050,0.6670678257413959,0.820878989926782,18.737373726559287
Train-L,Test-4,10,C075-R025,0.6835240055462778,0.8316028490772213,17.806437735904524
Train-L,Test-4,10,C100-R000,0.7182237362689962,0.856770724458316,16.170835934772946
Train-L,Test-4,11,C000-R100,0.3521155307592984,0.6562967615748239,46.348123078593915
Train-L,Test-4,11,C025-R075,0.5131953135786095,0.7113901179732683,27.860213318581177
Train-L,Test-4,11,C050-R050,0.5678297323487878,0.7392444284277581,23.187823876270397
Train-L,Test-4,11,C075-R025,0.6456820918896035,0.7521152432436627,14.151175941474456
Train-L,Test-4,11,C100-R000,0.6346885285420857,0.7528108501730478,15.690836762489473
Train-L,Test-4,12,C000-R100,0.3559330000240229,0.6700972911783696,46.883384739831904
Train-L,Test-4,12,C025-R075,0.5259384002631659,0.7428762980773097,29.20242554185886
Train-L,Test-4,12,C050-R050,0.5891090644972109,0.7676815477937287,23.261270745626817
Train-L,Test-4,12,C075-R025,0.6240436082622985,0.7960640149778482,21.608866055870692
Train-L,Test-4,12,C100-R000,0.6634778482834266,0.8156985145739867,18.661388193168413
Train-L,Test-4,13,C000-R100,0.3381645256715431,0.6378613201389017,46.98463208305156
Train-L,Test-4,13,C025-R075,0.4847481377105078,0.6904891538721977,29.796415339460985
Train-L,Test-4,13,C050-R050,0.551894937056053,0.7267760406242895,24.062585142187174
Train-L,Test-4,13,C075-R025,0.6057927892690728,0.7603940825473465,20.33173282468928
Train-L,Test-4,13,C100-R000,0.6213520017056744,0.7957121812825992,21.9124683118305
Train-L,Test-4,14,C000-R100,0.3594882338464059,0.6754159688710032,46.775283615619685
Train-L,Test-4,14,C025-R075,0.5415876259648579,0.6940353766512013,21.965414993961975
Train-L,Test-4,14,C050-R050,0.6203117686369932,0.769489605227332,19.386595423373766
Train-L,Test-4,14,C075-R025,0.6582771118701395,0.7755839387815356,15.124968561841095
Train-L,Test-4,14,C100-R000,0.6504620799899943,0.7881283281835612,17.467491431357782
Train-L,Test-4,15,C000-R100,0.3490766136416182,0.7093279377809032,50.78769705114296
Train-L,Test-4,15,C025-R075,0.5286644659261304,0.7651971232276162,30.91133645455782
Train-L,Test-4,15,C050-R050,0.6249838772417691,0.7974318170626781,21.62541500489873
Train-L,Test-4,15,C075-R025,0.6493138354806728,0.8202588288673125,20.840372254535318
Train-L,Test-4,15,C100-R000,0.6525228442632139,0.826679780360756,21.06703710855749
Train-L,Test-4,16,C000-R100,0.3599871113749023,0.656963320145142,45.20438198964125
Train-L,Test-4,16,C025-R075,0.5227476768175919,0.7289907293473074,28.291587838760655
Train-L,Test-4,16,C050-R050,0.5863932628888092,0.7587887589349442,22.71982735855416
Train-L,Test-4,16,C075-R025,0.6258894118873249,0.7834475148929302,20.110868949164757
Train-L,Test-4,16,C100-R000,0.6565594899724636,0.8088677463807574,18.829809581330238
Train-L,Test-4,17,C000-R100,0.3771338602839882,0.7118873027755986,47.02337591728779
Train-L,Test-4,17,C025-R075,0.5623375797634862,0.7676753185251349,26.747992778528495
Train-L,Test-4,17,C050-R050,0.6214710398949969,0.7861809844417663,20.950639586344483
Train-L,Test-4,17,C075-R025,0.6528073239952853,0.8280787519353087,21.16603372932771
Train-L,Test-4,17,C100-R000,0.653299711024783,0.8204046654623424,20.368601188218094
Train-L,Test-4,18,C000-R100,0.3468671351453856,0.6121129962203019,43.332826244952535
Train-L,Test-4,18,C025-R075,0.5166968164360655,0.6904219292593915,25.162166127845794
Train-L,Test-4,18,C050-R050,0.5880318758419413,0.7542211802910872,22.034558136514562
Train-L,Test-4,18,C075-R025,0.6312078596448829,0.7787422059035617,18.945209998923474
Train-L,Test-4,18,C100-R000,0.654185876294036,0.8158426351577875,19.814698557950013
Train-L,Test-4,19,C000-R100,0.36284472056348566,0.6748418093117922,46.232625845527124
Train-L,Test-4,19,C025-R075,0.5256645149971727,0.729678040414413,27.95938950024766
Train-L,Test-4,19,C050-R050,0.6175979353713582,0.7833468823973989,21.159074064196602
Train-L,Test-4,19,C075-R025,0.6586862138680206,0.7844876409411096,16.036126065946867
Train-L,Test-4,19,C100-R000,0.6632487797007197,0.8053568588213053,17.645355293623552
Train-L,Test-4,20,C000-R100,0.33278918676127917,0.6503267621217454,48.8273886076091
Train-L,Test-4,20,C025-R075,0.5149657650042408,0.7483793731979048,31.189209183607343
Train-L,Test-4,20,C050-R050,0.5895973325909437,0.7540446033034963,21.80869274736577
Train-L,Test-4,20,C075-R025,0.6330233975088454,0.7687934875899551,17.6601509082403
Train-L,Test-4,20,C100-R000,0.627199729503724,0.7693607835783595,18.477813934501942
Train-L,Test-4,21,C000-R100,0.3767307884945477,0.72041046313083,47.70609148882786
Train-L,Test-4,21,C025-R075,0.5430784612190115,0.7594415870084613,28.48976530791949
Train-L,Test-4,21,C050-R050,0.6221389545614059,0.7937396313077049,21.61926530789231
Train-L,Test-4,21,C075-R025,0.6676437074043512,0.8152751497247591,18.10817395455375
Train-L,Test-4,21,C100-R000,0.688352321856161,0.8192411889713686,15.976841603820036
Train-L,Test-4,22,C000-R100,0.3854540414436209,0.7228785885167488,46.6779003325411
Train-L,Test-4,22,C025-R075,0.5452375891140614,0.7417227803123351,26.49038109838489
Train-L,Test-4,22,C050-R050,0.6417899860057797,0.7717524984598393,16.839921181132734
Train-L,Test-4,22,C075-R025,0.6839274041662645,0.803176734228594,14.847209210667907
Train-L,Test-4,22,C100-R000,0.7047384132822785,0.8093102042733719,12.921101258692486
Train-L,Test-4,23,C000-R100,0.37373497715370224,0.6772917164385605,44.81920152236129
Train-L,Test-4,23,C025-R075,0.5280776482844591,0.7350404302856323,28.156652814423914
Train-L,Test-4,23,C050-R050,0.5948481516640357,0.7895941933767459,24.664067105137548
Train-L,Test-4,23,C075-R025,0.6366433098840186,0.8053319042654433,20.946468591144214
Train-L,Test-4,23,C100-R000,0.7054209156560246,0.848510888316877,16.863657806995093
Train-L,Test-4,24,C000-R100,0.35871630885190253,0.6546363111789687,45.203725683063375
Train-L,Test-4,24,C025-R075,0.5216710037212442,0.7416038635519978,29.656379994753486
Train-L,Test-4,24,C050-R050,0.6173406853588218,0.7708257250110915,19.9117692459033
Train-L,Test-4,24,C075-R025,0.6540708635284989,0.7819227691630521,16.35096337857028
Train-L,Test-4,24,C100-R000,0.6574547252623386,0.8029038835276961,18.115388560122746
Train-L,Test-4,25,C000-R100,0.30549048015839003,0.5549298804229646,44.9497151017446
Train-L,Test-4,25,C025-R075,0.45347500404872093,0.6485703465780414,30.080829868135968
Train-L,Test-4,25,C050-R050,0.5168682647810101,0.6958453480452634,25.72081336277198
Train-L,Test-4,25,C075-R025,0.5540700427056436,0.707355738415024,21.67024134883651
Train-L,Test-4,25,C100-R000,0.5897359098687595,0.7427077140692845,20.596501329223415
Train-L,Test-4,26,C000-R100,0.39311926497921207,0.7044910074640821,44.19811455162472
Train-L,Test-4,26,C025-R075,0.5737741969126282,0.7404667476392787,22.51182126112912
Train-L,Test-4,26,C050-R050,0.6297579045398304,0.7759029688843926,18.8354820390354
Train-L,Test-4,26,C075-R025,0.6531357978548437,0.8262853133843739,20.955172834953203
Train-L,Test-4,26,C100-R000,0.6870765551770853,0.8387143601881982,18.079791191018487
Train-L,Test-4,27,C000-R100,0.40092130874733484,0.729638092039619,45.05203153160417
Train-L,Test-4,27,C025-R075,0.57653729310617,0.7757848044614025,25.68334803793462
Train-L,Test-4,27,C050-R050,0.6385564527624511,0.8117069693652516,21.33165331057867
Train-L,Test-4,27,C075-R025,0.6818095692106497,0.7838952767029573,13.022875698610836
Train-L,Test-4,27,C100-R000,0.6813680611353262,0.8020763273933579,15.049473739029
Train-L,Test-4,28,C000-R100,0.3412486904891452,0.5936310308239623,42.51501812236961
Train-L,Test-4,28,C025-R075,0.5023028300187844,0.6799855949793029,26.130371918529644
Train-L,Test-4,28,C050-R050,0.5926490356061228,0.7133950427503329,16.9255461432282
Train-L,Test-4,28,C075-R025,0.5987523871011398,0.7805718743365245,23.29311280782809
Train-L,Test-4,28,C100-R000,0.652729972755393,0.7913545583089188,17.51738005398729
Train-L,Test-4,29,C000-R100,0.38018816031540975,0.7171950327943611,46.98957146508573
Train-L,Test-4,29,C025-R075,0.5457061161323127,0.7653590846594275,28.699335113381043
Train-L,Test-4,29,C050-R050,0.6309947538080651,0.7808528791163853,19.191595410123856
Train-L,Test-4,29,C075-R025,0.6673326803605096,0.8027401819451617,16.8681604123191
Train-L,Test-4,29,C100-R000,0.6547990942698595,0.8617600214924681,24.01607432010786
Train-L,Test-4,30,C000-R100,0.3752653202453351,0.6847528404906006,45.1969677151728
Train-L,Test-4,30,C025-R075,0.5365268151097397,0.7418803152431135,27.6801386846448
Train-L,Test-4,30,C050-R050,0.5871581688922661,0.7724152602720024,23.98413145210244
Train-L,Test-4,30,C075-R025,0.6453314418024769,0.7703690238276951,16.230868344621392
Train-L,Test-4,30,C100-R000,0.6827372798038173,0.7893485206488043,13.506231791928622
Train-L,Test-4,31,C000-R100,0.3745971471744079,0.7298343192213413,48.67367328326451
Train-L,Test-4,31,C025-R075,0.5419057084048418,0.7866113370771824,31.10883572840371
Train-L,Test-4,31,C050-R050,0.6228674947423803,0.7875168896065139,20.90741126154149
Train-L,Test-4,31,C075-R025,0.6361220808748337,0.8099899630321565,21.465436621764695
Train-L,Test-4,31,C100-R000,0.6558450008176369,0.8208847298819402,20.10510404890092
Train-L,Test-4,32,C000-R100,0.3551849946668629,0.7022071717223511,49.41877426348743
Train-L,Test-4,32,C025-R075,0.5118529377891821,0.7390959479037275,30.74607711746587
Train-L,Test-4,32,C050-R050,0.601299580038876,0.7732010328197564,22.232439622329498
Train-L,Test-4,32,C075-R025,0.623208007556137,0.7453628271810366,16.38863854894526
Train-L,Test-4,32,C100-R000,0.6134024260698226,0.7572204369983743,18.992885545805784
Train-L,Test-4,33,C000-R100,0.3521850817791599,0.6705553538862956,47.478596697793414
Train-L,Test-4,33,C025-R075,0.5097075158796367,0.7190466458641991,29.11342834135112
Train-L,Test-4,33,C050-R050,0.5872840041541244,0.7755913266888546,24.279193958840356
Train-L,Test-4,33,C075-R025,0.6163754775146701,0.7895970311899311,21.93796922136526
Train-L,Test-4,33,C100-R000,0.595899669688377,0.7831803815682038,23.912845148754187
Train-L,Test-4,34,C000-R100,0.38069687783463496,0.6670893658895812,42.93165244405213
Train-L,Test-4,34,C025-R075,0.5499411171851984,0.729728723785915,24.637594867851462
Train-L,Test-4,34,C050-R050,0.6062176033317732,0.7572661317809892,19.94655803422371
Train-L,Test-4,34,C075-R025,0.6580247946167092,0.8134342361571999,19.10534799649829
Train-L,Test-4,34,C100-R000,0.6448088795839986,0.7873255716715265,18.101367111061663
Train-L,Test-4,35,C000-R100,0.38852316885126886,0.7073144577049014,45.07065922108374
Train-L,Test-4,35,C025-R075,0.5476310749906489,0.7652489254110032,28.437524470024595
Train-L,Test-4,35,C050-R050,0.5907350726688901,0.7788421638533523,24.15214531450055
Train-L,Test-4,35,C075-R025,0.6185782466130916,0.7860326847231919,21.30375000488317
Train-L,Test-4,35,C100-R000,0.630188665348493,0.7645483067801444,17.57372820528503
Train-L,Test-4,36,C000-R100,0.41449240688423766,0.7180834986476748,42.27796521367957
Train-L,Test-4,36,C025-R075,0.5617850499790661,0.742732649821438,24.362413566425815
Train-L,Test-4,36,C050-R050,0.6212763388273576,0.7754698838138453,19.8838856549976
Train-L,Test-4,36,C075-R025,0.6472393848920909,0.7795033274282921,16.96772007023516
Train-L,Test-4,36,C100-R000,0.6487110413043587,0.7959789805360358,18.50148594784531
Train-L,Test-4,37,C000-R100,0.357624604655159,0.7067378913041226,49.397844794306295
Train-L,Test-4,37,C025-R075,0.5225724229744547,0.739583172417556,29.34230490043934
Train-L,Test-4,37,C050-R050,0.6202002421014056,0.7603839477864298,18.435910712359995
Train-L,Test-4,37,C075-R025,0.6692161323473682,0.8181579871765526,18.204534718677
Train-L,Test-4,37,C100-R000,0.6695999575143459,0.8326286035763921,19.57999585430873
Train-L,Test-4,38,C000-R100,0.38061064667568756,0.694896313636391,45.2277067518242
Train-L,Test-4,38,C025-R075,0.5540855250992212,0.73347205674796,24.457173248575536
Train-L,Test-4,38,C050-R050,0.6070532210537655,0.7582423233381448,19.93941746996827
Train-L,Test-4,38,C075-R025,0.6323401642610893,0.7891940599781627,19.87519973495665
Train-L,Test-4,38,C100-R000,0.61348267686478,0.7840930335021467,21.758943052374356
Train-L,Test-4,39,C000-R100,0.3906938355148588,0.7083105899652707,44.841452175095256
Train-L,Test-4,39,C025-R075,0.5653221535076275,0.7704537697120143,26.624779353219648
Train-L,Test-4,39,C050-R050,0.6422862561802956,0.8005178467357994,19.766154021513792
Train-L,Test-4,39,C075-R025,0.6794191003016173,0.8250389043184031,17.65005301623782
Train-L,Test-4,39,C100-R000,0.6950564381165001,0.8159771581651988,14.819130515932613
Train-L,Test-4,40,C000-R100,0.35897161430190166,0.6554521607680551,45.23298025575799
Train-L,Test-4,40,C025-R075,0.5090561827407617,0.6963818372924498,26.89984783061187
Train-L,Test-4,40,C050-R050,0.6003707233408246,0.7356953114672781,18.394107726004222
Train-L,Test-4,40,C075-R025,0.6118202650601738,0.788227701465433,22.380263479358995
Train-L,Test-4,40,C100-R000,0.6453889515513619,0.8122126897778185,20.539415392794634
Train-L,Test-4,41,C000-R100,0.38849393947817795,0.6678926968626575,41.83288104465287
