method,model_id,instance_index,preference_id,weighted_objective_normalized,milp_j,milp_status,gap_percent
ppo,Train-S,28,C100-R000,0.6900870470089423,0.6900870470089424,optimal,-1.608815915959034e-14
ppo,Train-S,29,C000-R100,0.32412172284627455,0.3878652776450335,solver_status_1,
ppo,Train-S,29,C025-R075,0.5766605990164124,0.5688517336203818,solver_status_1,
ppo,Train-S,29,C050-R050,0.6621695247515141,0.6621695247514908,optimal,3.520953871424116e-12
ppo,Train-S,29,C075-R025,0.7136844866012314,0.7136844866012313,optimal,1.555621630382292e-14
ppo,Train-S,29,C100-R000,0.7402505997416019,0.7402505997417812,optimal,-2.422166473617281e-11
ppo,Train-S,30,C000-R100,0.22391675474781192,0.22992784756222576,solver_status_1,
ppo,Train-S,30,C025-R075,0.6042651407425901,0.5303096012221682,solver_status_1,
ppo,Train-S,30,C050-R050,0.7647402965998285,0.7033437189339578,solver_status_1,
ppo,Train-S,30,C075-R025,0.8224649772091119,0.8224649772091115,optimal,5.399490825214227e-14
ppo,Train-S,30,C100-R000,0.874856123829434,0.874856123829434,optimal,0.0
ppo,Train-S,31,C000-R100,0.23773377882521993,0.2361341879180553,solver_status_1,
ppo,Train-S,31,C025-R075,0.5956631023075752,0.5566014717787396,solver_status_1,
ppo,Train-S,31,C050-R050,0.830163430111233,0.7842115938410602,solver_status_1,
ppo,Train-S,31,C075-R025,0.8387831513007254,0.8387831513007254,optimal,0.0
ppo,Train-S,31,C100-R000,0.8327600041966736,0.8327600041966736,optimal,0.0
ppo,Train-S,32,C000-R100,0.2859131596600728,0.24748827768155934,solver_status_1,
ppo,Train-S,32,C025-R075,0.6512174277808291,0.634703873190233,solver_status_1,
ppo,Train-S,32,C050-R050,0.8001176617487396,0.8001176617487484,optimal,-1.110059760159412e-12
ppo,Train-S,32,C075-R025,0.8548004980144044,0.8548004980144052,optimal,-9.091666640845977e-14
ppo,Train-S,32,C100-R000,0.8985221676961811,0.8985221676961811,optimal,0.0
ppo,Train-S,33,C000-R100,0.15167313349927375,0.1507317581930279,solver_status_1,
ppo,Train-S,33,C025-R075,0.534070911504095,0.5362777722669397,solver_status_1,
ppo,Train-S,33,C050-R050,0.766091286993467,0.7703134010377735,solver_status_1,
ppo,Train-S,33,C075-R025,0.7806909574262776,0.7806909574262791,optimal,-1.9909443291098876e-13
ppo,Train-S,33,C100-R000,0.7875007379826001,0.7875007379826001,optimal,0.0
ppo,Train-S,34,C000-R100,0.21845496551776278,0.2903287857691146,solver_status_1,
ppo,Train-S,34,C025-R075,0.5627445898514261,0.5108526922606733,solver_status_1,
ppo,Train-S,34,C050-R050,0.6652934870148464,0.6513186400104858,optimal,2.1456236849195034
ppo,Train-S,34,C075-R025,0.6554168863906988,0.655416886390702,optimal,-4.742972806314528e-13
ppo,Train-S,34,C100-R000,0.6374778009676826,0.6374778009676826,optimal,0.0
ppo,Train-S,35,C000-R100,0.1257277842527232,0.12666003828830438,solver_status_1,
ppo,Train-S,35,C025-R075,0.5188715233719342,0.4810671784921001,solver_status_1,
ppo,Train-S,35,C050-R050,0.7861014916506067,0.7530042311579838,solver_status_1,
ppo,Train-S,35,C075-R025,0.8232589333902677,0.8078027607891589,optimal,1.9133597149394876
ppo,Train-S,35,C100-R000,0.8250747364339907,0.8088385402061159,optimal,2.0073470069486667
ppo,Train-S,36,C000-R100,0.14950564920986084,0.1830796453157224,solver_status_1,
ppo,Train-S,36,C025-R075,0.5336869632157881,0.5638957243929125,solver_status_1,
ppo,Train-S,36,C050-R050,0.8599248116925424,0.7616158063253149,solver_status_1,
ppo,Train-S,36,C075-R025,0.89363908683923,0.8936390868392265,solver_status_1,
ppo,Train-S,36,C100-R000,0.8868776354358926,0.8868776354358193,optimal,8.262100282780555e-12
ppo,Train-S,37,C000-R100,0.31709179212365685,0.3068765991061298,solver_status_1,
ppo,Train-S,37,C025-R075,0.7214685454001463,0.8636600429879381,solver_status_1,
ppo,Train-S,37,C050-R050,0.8076102718109195,0.8076102718109073,optimal,1.5121716126136801e-12
ppo,Train-S,37,C075-R025,0.8629709498740444,0.862970949874057,optimal,-1.453759269659677e-12
ppo,Train-S,37,C100-R000,0.9183316279371695,0.9183316279369781,optimal,2.0842410695944393e-11
ppo,Train-S,38,C000-R100,0.30584372216851285,0.3328439221498572,solver_status_1,
ppo,Train-S,38,C025-R075,0.7994467752887146,0.7729044243275907,solver_status_1,
ppo,Train-S,38,C050-R050,0.9667924450529192,1.0042264366679963,solver_status_1,
ppo,Train-S,38,C075-R025,0.9694594395840044,0.9694594395839872,optimal,1.7750569213163153e-12
ppo,Train-S,38,C100-R000,0.9907088113716965,0.9721264341150895,optimal,1.9115185643030355
ppo,Train-S,39,C000-R100,0.20155998745045364,0.20220104259815594,solver_status_1,
ppo,Train-S,39,C025-R075,0.5813038501367395,0.5661161542903606,solver_status_1,
ppo,Train-S,39,C050-R050,0.8337550192624232,0.7598929931603637,solver_status_1,
ppo,Train-S,39,C075-R025,0.9010471413032807,0.8766193529631175,optimal,2.7865901268997977
ppo,Train-S,39,C100-R000,0.9128715288365283,0.9017246911240552,optimal,1.2361686246583687
ppo,Train-S,40,C000-R100,0.23008625324891116,0.1805962511271216,solver_status_1,
ppo,Train-S,40,C025-R075,0.4936555239091451,0.45515012851263925,solver_status_1,
ppo,Train-S,40,C050-R050,0.6587646765622599,0.6027829744933294,optimal,9.287206911573115
ppo,Train-S,40,C075-R025,0.7091645401376844,0.7091645401376844,optimal,0.0
ppo,Train-S,40,C100-R000,0.8734083761978245,0.8155461057820392,optimal,7.094911005711971
ppo,Train-S,41,C000-R100,0.20485891902061285,0.2234383251354146,solver_status_1,
ppo,Train-S,41,C025-R075,0.5568184726033183,0.5426629640802217,solver_status_1,
ppo,Train-S,41,C050-R050,0.7166147464578329,0.716614746457827,optimal,8.21108142080302e-13
ppo,Train-S,41,C075-R025,0.7652777992301347,0.7652777992301346,optimal,1.4507451094779373e-14
ppo,Train-S,41,C100-R000,0.7530880173391331,0.7530880173392663,optimal,-1.769072935534441e-11
ppo,Train-S,42,C000-R100,0.1270497722056381,0.1575342142702226,solver_status_1,
ppo,Train-S,42,C025-R075,0.43620445070211034,0.41868350363520845,solver_status_1,
ppo,Train-S,42,C050-R050,0.6362230843573935,0.5940143671790025,solver_status_1,
ppo,Train-S,42,C075-R025,0.7383397709189129,0.6556717537802448,optimal,12.608140683512678
ppo,Train-S,42,C100-R000,0.7965507700149376,0.6649596853829833,optimal,19.789332725662064
ppo,Train-S,43,C000-R100,0.1595234220066386,0.16520539904239265,solver_status_1,
ppo,Train-S,43,C025-R075,0.571837609177212,0.522262385232778,solver_status_1,
ppo,Train-S,43,C050-R050,0.7568644988473401,0.7543077488851468,optimal,0.33895316148774407
ppo,Train-S,43,C075-R025,0.8909744771219686,0.8788793020344842,optimal,1.37620433880805
ppo,Train-S,43,C100-R000,0.9207585844806839,0.9207585844806839,optimal,0.0
ppo,Train-S,44,C000-R100,0.12826658411389483,0.11710232250859844,solver_status_1,
ppo,Train-S,44,C025-R075,0.4559656106453724,0.40457369589191017,solver_status_1,
ppo,Train-S,44,C050-R050,0.6138314603386671,0.6185836341663645,solver_status_1,
ppo,Train-S,44,C075-R025,0.685852293020174,0.6858522930201291,optimal,6.555935287366487e-12
ppo,Train-S,44,C100-R000,0.7169750861636275,0.7169750861636229,optimal,6.348776252909207e-13
ppo,Train-S,45,C000-R100,0.12440023317320521,0.0992482922738486,solver_status_1,
ppo,Train-S,45,C025-R075,0.4556676649927116,0.3564066909770988,solver_status_1,
ppo,Train-S,45,C050-R050,0.6971250534474832,0.5492791592940305,optimal,26.91634875487975
ppo,Train-S,45,C075-R025,0.6536635931531315,0.6495803827341691,optimal,0.628592015321592
ppo,Train-S,45,C100-R000,0.6249076103764694,0.6249076103764691,optimal,3.55323893065189e-14
ppo,Train-S,46,C000-R100,0.2161460540821237,0.21398696351236082,solver_status_1,
ppo,Train-S,46,C025-R075,0.5798235157996691,0.5532370400692759,solver_status_1,
ppo,Train-S,46,C050-R050,0.7156739300040398,0.7156739300040396,solver_status_1,
ppo,Train-S,46,C075-R025,0.7250065694180723,0.725006569418024,optimal,6.6612777881394025e-12
ppo,Train-S,46,C100-R000,0.7266511071744747,0.726651107174476,optimal,-1.8334350782600506e-13
ppo,Train-S,47,C000-R100,0.1406863521145417,0.13631200566044727,solver_status_1,
ppo,Train-S,47,C025-R075,0.5636004425049851,0.5707811924384987,solver_status_1,
ppo,Train-S,47,C050-R050,0.7951572619945814,0.7803996344094264,optimal,1.8910346615324758
ppo,Train-S,47,C075-R025,0.8252649176167712,0.8252649176167702,optimal,1.2107635994610904e-13
ppo,Train-S,47,C100-R000,0.843393748552206,0.8419256430971164,optimal,0.17437471671357896
ppo,Train-S,48,C000-R100,0.4346163574296404,0.4346163574295936,solver_status_1,
ppo,Train-S,48,C025-R075,0.7592475275886051,0.7442386219690842,solver_status_1,
ppo,Train-S,48,C050-R050,0.8754475687065403,0.87544756870654,optimal,3.8045328960093876e-14
ppo,Train-S,48,C075-R025,0.9357165389781192,0.9357165389781253,optimal,-6.525722674632675e-13
ppo,Train-S,48,C100-R000,0.9708333519238308,0.9708333519238298,optimal,1.0292196082701502e-13
ppo,Train-S,49,C000-R100,0.2462460063146432,0.2077429525479217,solver_status_1,
ppo,Train-S,49,C025-R075,0.6506728663188803,0.5676541745714285,solver_status_1,
ppo,Train-S,49,C050-R050,0.7561573770231792,0.681857126875218,optimal,10.896747605830676
ppo,Train-S,49,C075-R025,0.870496516812091,0.7586760274809267,optimal,14.738898460051248
ppo,Train-S,49,C100-R000,0.866415061069478,0.780633525083888,optimal,10.988707662327442
