scale,variant,iteration,episode_reward,best_objective
small,full_transformer,75,-7.971285343170166,568.7615364631455
small,full_transformer,76,-12.013965606689453,944.3504350702669
small,full_transformer,77,-7.123589992523193,578.7976994620408
small,full_transformer,78,-9.100862503051758,767.9349122187898
small,full_transformer,79,-9.93883228302002,716.7561381493387
small,full_transformer,80,-7.097898483276367,1438.9469267947343
small,full_transformer,81,-11.100384712219238,647.3063698052342
small,full_transformer,82,-7.07800817489624,934.6001180413509
small,full_transformer,83,-4.871639251708984,913.6628234832436
small,full_transformer,84,-2.134536027908325,946.1495446502715
small,full_transformer,85,-4.141538619995117,1143.382252287392
small,full_transformer,86,-3.150566577911377,337.7112232242518
small,full_transformer,87,-8.160000801086426,237.7474997215535
small,full_transformer,88,-7.974757671356201,550.6608221927121
small,full_transformer,89,-4.096580982208252,220.542180808247
small,full_transformer,90,-7.150590419769287,43.82237912751649
small,full_transformer,91,-7.976207733154297,490.1654429602063
small,full_transformer,92,-7.103296279907227,1563.0937372716558
small,full_transformer,93,-7.06968879699707,527.3266885130387
small,full_transformer,94,-7.1411285400390625,430.000135025978
small,full_transformer,95,-5.161699295043945,1325.50769605924
small,full_transformer,96,-7.069181442260742,1336.6166150873096
small,full_transformer,97,-9.086904525756836,360.4915352620501
small,full_transformer,98,-7.101843357086182,954.8511881039271
small,full_transformer,99,-8.046640396118164,669.5724318429068
small,hybrid_transformer_fc,0,-10.783151626586914,1253.0047616098102
small,hybrid_transformer_fc,1,-7.7940754890441895,38.53956684305594
small,hybrid_transformer_fc,2,-9.752754211425781,74.44206952670076
small,hybrid_transformer_fc,3,-9.010388374328613,541.3407732818602
small,hybrid_transformer_fc,4,-11.89028549194336,1340.5813317654408
small,hybrid_transformer_fc,5,-8.974265098571777,1176.0635822912955
small,hybrid_transformer_fc,6,-11.794212341308594,317.70610442736086
small,hybrid_transformer_fc,7,-14.941197395324707,982.4544641583917
small,hybrid_transformer_fc,8,-13.064260482788086,429.82176320029436
small,hybrid_transformer_fc,9,-12.90680980682373,1247.8316922469626
small,hybrid_transformer_fc,10,-5.976970195770264,1337.5391764863753
small,hybrid_transformer_fc,11,-15.867424011230469,625.778385705365
small,hybrid_transformer_fc,12,-9.889066696166992,955.7907575850478
small,hybrid_transformer_fc,13,-12.04284381866455,68.57040359756165
small,hybrid_transformer_fc,14,-7.904644966125488,771.9860068699018
small,hybrid_transformer_fc,15,-11.998538970947266,195.27782654055116
small,hybrid_transformer_fc,16,-11.955092430114746,430.1812070211022
small,hybrid_transformer_fc,17,-7.842159271240234,308.2367033987205
small,hybrid_transformer_fc,18,-11.001077651977539,172.9458312749042
small,hybrid_transformer_fc,19,-7.921440601348877,1181.2268784875823
small,hybrid_transformer_fc,20,-11.017248153686523,275.3503750959012
small,hybrid_transformer_fc,21,-12.960714340209961,110.0700949543145
small,hybrid_transformer_fc,22,-5.788912773132324,168.98004232211014
small,hybrid_transformer_fc,23,-8.82516098022461,1380.0135332049051
small,hybrid_transformer_fc,24,-2.7329437732696533,123.90193094455319
small,hybrid_transformer_fc,25,-7.858336448669434,1164.0139907272141
small,hybrid_transformer_fc,26,-5.786386489868164,889.8171896890015
small,hybrid_transformer_fc,27,-12.929423332214355,1326.0766824609186
small,hybrid_transformer_fc,28,-2.9279367923736572,989.000983421659
small,hybrid_transformer_fc,29,-7.851161479949951,48.827311304514375
small,hybrid_transformer_fc,30,-5.836240291595459,500.90424917366545
small,hybrid_transformer_fc,31,-8.989866256713867,897.4392998979705
small,hybrid_transformer_fc,32,-10.948934555053711,1142.8036169721527
small,hybrid_transformer_fc,33,-3.876603364944458,263.41086307398473
small,hybrid_transformer_fc,34,-10.019552230834961,1506.0133933936893
small,hybrid_transformer_fc,35,-7.882107734680176,997.28398220024
small,hybrid_transformer_fc,36,-7.850017070770264,870.3542182150682
small,hybrid_transformer_fc,37,-5.995985507965088,860.3475516296843
small,hybrid_transformer_fc,38,-10.865596771240234,1085.4162812776858
small,hybrid_transformer_fc,39,-4.888675689697266,522.1193749568215
small,hybrid_transformer_fc,40,-6.59058952331543,232.8021915511589
small,hybrid_transformer_fc,41,-8.952359199523926,1004.495863606492
small,hybrid_transformer_fc,42,-11.958185195922852,610.3474862938801
small,hybrid_transformer_fc,43,-11.830805778503418,1504.6012132055303
small,hybrid_transformer_fc,44,-6.915623664855957,1074.8516781548033
small,hybrid_transformer_fc,45,-12.928234100341797,839.3056783585635
small,hybrid_transformer_fc,46,-5.746265888214111,111.01586185380539
small,hybrid_transformer_fc,47,-10.903182029724121,659.5939580756403
small,hybrid_transformer_fc,48,-6.969697952270508,239.33329442727307
small,hybrid_transformer_fc,49,-9.945618629455566,1398.614817988054
small,hybrid_transformer_fc,50,-5.715150356292725,1379.6206195112259
small,hybrid_transformer_fc,51,-2.810030460357666,1337.1163092583176
small,hybrid_transformer_fc,52,-8.894309043884277,585.1589612324586
small,hybrid_transformer_fc,53,-8.965941429138184,958.9119420055106
small,hybrid_transformer_fc,54,-5.9429755210876465,1098.1793812201322
small,hybrid_transformer_fc,55,-5.928326606750488,980.8662389542934
small,hybrid_transformer_fc,56,-7.931646347045898,367.7561629338496
small,hybrid_transformer_fc,57,-7.781306743621826,255.0674908121561
small,hybrid_transformer_fc,58,-11.049362182617188,118.58643400866839
small,hybrid_transformer_fc,59,-10.948076248168945,1221.3506576636196
small,hybrid_transformer_fc,60,-4.818443775177002,1215.913230553481
small,hybrid_transformer_fc,61,-4.946952819824219,786.7794329604545
small,hybrid_transformer_fc,62,-3.819056987762451,949.0620053814318
small,hybrid_transformer_fc,63,-6.902849197387695,528.0851910142871
small,hybrid_transformer_fc,64,-4.635710716247559,346.3383111327687
small,hybrid_transformer_fc,65,-7.017868995666504,1167.4393816952092
small,hybrid_transformer_fc,66,-4.938004493713379,400.1994672601958
small,hybrid_transformer_fc,67,-8.798285484313965,593.8674290833756
small,hybrid_transformer_fc,68,-9.827154159545898,1362.3841971806385
small,hybrid_transformer_fc,69,-6.839052200317383,36.270303387051555
small,hybrid_transformer_fc,70,-8.864446640014648,965.342597613325
small,hybrid_transformer_fc,71,-3.9172825813293457,1089.560277498768
small,hybrid_transformer_fc,72,-7.9487199783325195,558.7487768463507
small,hybrid_transformer_fc,73,-0.6400431990623474,535.916437472644
small,hybrid_transformer_fc,74,-9.921611785888672,468.04110145901274
small,hybrid_transformer_fc,75,-6.937723636627197,597.2392291236564
small,hybrid_transformer_fc,76,-8.010709762573242,987.9787695743677
small,hybrid_transformer_fc,77,-5.948827743530273,539.4837313468257
small,hybrid_transformer_fc,78,-4.852344989776611,643.1491608933957
small,hybrid_transformer_fc,79,-5.7765069007873535,702.1355026609731
small,hybrid_transformer_fc,80,-6.942966461181641,1296.2946650228164
small,hybrid_transformer_fc,81,-4.020348072052002,608.1801804043583
small,hybrid_transformer_fc,82,-5.87119722366333,917.9738264247906
small,hybrid_transformer_fc,83,-4.873723983764648,913.4224930740198
small,hybrid_transformer_fc,84,-5.897075653076172,826.0773790771478
small,hybrid_transformer_fc,85,-5.093064785003662,1091.1102685189128
small,hybrid_transformer_fc,86,-4.820262908935547,350.5334967456909
small,hybrid_transformer_fc,87,-6.0546345710754395,205.34649345390568
small,hybrid_transformer_fc,88,-3.70469331741333,524.1458450210517
small,hybrid_transformer_fc,89,-6.939469337463379,210.1787576233379
small,hybrid_transformer_fc,90,-8.91928768157959,41.90889715407586
small,hybrid_transformer_fc,91,-5.935637950897217,457.7817505872281
small,hybrid_transformer_fc,92,-1.6970319747924805,1306.4179711911897
small,hybrid_transformer_fc,93,-6.871927261352539,555.5475274622585
small,hybrid_transformer_fc,94,-2.8231399059295654,385.3048529394921
small,hybrid_transformer_fc,95,-6.847620964050293,1266.22281424182
small,hybrid_transformer_fc,96,-5.8842949867248535,1168.8611232988137
small,hybrid_transformer_fc,97,-5.969237327575684,404.9111188531521
small,hybrid_transformer_fc,98,-6.99554967880249,956.8443278535707
small,hybrid_transformer_fc,99,-5.868992328643799,642.8638449556224
small,no_preference_token,0,-6.717808723449707,1253.0047616098102
small,no_preference_token,1,-10.86988639831543,38.4281981557202
small,no_preference_token,2,-13.110000610351562,75.94255843330846
small,no_preference_token,3,-12.061609268188477,532.3838400750351
small,no_preference_token,4,-5.912362575531006,1274.7066411398614
small,no_preference_token,5,-10.999224662780762,1175.8485607994444
small,no_preference_token,6,-11.883105278015137,316.82744273476743
small,no_preference_token,7,-9.909425735473633,1103.043480706461
small,no_preference_token,8,-9.874418258666992,448.55470371503793
small,no_preference_token,9,-9.854171752929688,1252.8561579768298
small,no_preference_token,10,-12.942655563354492,1337.2323791745873
small,no_preference_token,11,-5.959547996520996,613.6732797905973
small,no_preference_token,12,-8.883811950683594,872.6489885309433
small,no_preference_token,13,-11.825630187988281,68.73030092878003
small,no_preference_token,14,-7.849542617797852,788.4017350116336
small,no_preference_token,15,-13.840015411376953,198.23436495700636
small,no_preference_token,16,-6.832644462585449,410.3935472386017
small,no_preference_token,17,-11.901776313781738,310.945819810332
small,no_preference_token,18,-10.034184455871582,183.3766216830008
small,no_preference_token,19,-8.955310821533203,1181.3293075783035
small,no_preference_token,20,-9.587918281555176,291.8664813854187
small,no_preference_token,21,-9.87275505065918,105.66082246363428
small,no_preference_token,22,-9.829445838928223,168.35807976728813
small,no_preference_token,23,-5.947183609008789,1315.2312510641505
small,no_preference_token,24,-12.901006698608398,131.10526258101976
small,no_preference_token,25,-8.887232780456543,1244.8010278477097
small,no_preference_token,26,-7.936517715454102,976.041349320562
small,no_preference_token,27,-7.988205909729004,1488.6873241968701
small,no_preference_token,28,-5.064182758331299,1007.5281680063921
small,no_preference_token,29,-9.089971542358398,49.24452419329405
small,no_preference_token,30,-13.110000610351562,557.791588894092
small,no_preference_token,31,-10.986202239990234,897.8175847721095
small,no_preference_token,32,-11.956286430358887,1138.227526681619
small,no_preference_token,33,-7.695324420928955,280.8524761158552
small,no_preference_token,34,-8.116504669189453,1570.488982307598
small,no_preference_token,35,-7.948991298675537,996.8020590822262
small,no_preference_token,36,-8.907415390014648,869.9532556014617
small,no_preference_token,37,-10.054080963134766,983.304262045063
small,no_preference_token,38,-7.997714042663574,1064.7947180323915
small,no_preference_token,39,-9.775449752807617,511.66640628002364
small,no_preference_token,40,-9.907657623291016,229.80065523495765
small,no_preference_token,41,-7.170000076293945,963.6063712732141
small,no_preference_token,42,-8.889102935791016,556.7021264229538
small,no_preference_token,43,-5.102401256561279,1603.6352804084347
small,no_preference_token,44,-8.021284103393555,1228.4534354668676
small,no_preference_token,45,-4.93395471572876,838.878852599059
small,no_preference_token,46,-8.068341255187988,113.85426198012154
small,no_preference_token,47,-9.065937995910645,588.5892980004238
small,no_preference_token,48,-8.895387649536133,254.63209357721777
small,no_preference_token,49,-6.8350510597229,1328.1743057731574
small,no_preference_token,50,-10.996174812316895,1451.0138822254298
small,no_preference_token,51,-10.03150749206543,1429.4029374381237
small,no_preference_token,52,-9.03780460357666,629.9495675061618
small,no_preference_token,53,-5.009268283843994,940.5520456495858
small,no_preference_token,54,-7.144138336181641,1288.2254278247053
small,no_preference_token,55,-7.979918956756592,914.4712432060558
small,no_preference_token,56,-8.132556915283203,385.520636561657
small,no_preference_token,57,-8.96548080444336,255.0674908121562
small,no_preference_token,58,-9.965292930603027,121.63326824713248
small,no_preference_token,59,-9.007267951965332,1274.3839377935653
small,no_preference_token,60,-7.999200820922852,1215.8086663736824
small,no_preference_token,61,-3.9182605743408203,802.9587892987532
small,no_preference_token,62,-9.05536937713623,1013.8923139363117
small,no_preference_token,63,-6.106739521026611,530.1928998321312
small,no_preference_token,64,-10.993520736694336,394.7872726931
small,no_preference_token,65,-7.938688278198242,1086.1375075836706
small,no_preference_token,66,-8.038322448730469,425.43893550301
small,no_preference_token,67,-2.9771814346313477,631.760615349288
small,no_preference_token,68,-10.1123685836792,1598.910949265005
small,no_preference_token,69,-4.880095481872559,36.270303387051555
small,no_preference_token,70,-1.9771416187286377,945.9167158543834
small,no_preference_token,71,-9.149999618530273,1215.093683584515
small,no_preference_token,72,-10.140000343322754,666.6798369833667
small,no_preference_token,73,-3.0272791385650635,535.6399868753302
small,no_preference_token,74,-12.961320877075195,470.90655365513095
small,no_preference_token,75,-5.155773162841797,664.7317329774083
small,no_preference_token,76,-9.995353698730469,944.3504350702669
small,no_preference_token,77,-5.019153594970703,590.4318724464005
small,no_preference_token,78,-5.140861988067627,767.9349122187898
small,no_preference_token,79,-6.877767562866211,702.6764238653661
small,no_preference_token,80,-7.102612495422363,1438.9469267947343
small,no_preference_token,81,-8.13038444519043,647.3063698052342
small,no_preference_token,82,-6.088008403778076,934.6001180413509
small,no_preference_token,83,-8.855597496032715,913.4224930740198
small,no_preference_token,84,-3.133129835128784,927.5154891246675
small,no_preference_token,85,-3.1813719272613525,1191.4404286656772
small,no_preference_token,86,-8.095005989074707,373.014152392942
small,no_preference_token,87,-3.072852373123169,218.24703360154348
small,no_preference_token,88,-7.044373512268066,524.2496807847845
small,no_preference_token,89,-3.1957736015319824,210.78117881664147
small,no_preference_token,90,-9.15000057220459,43.82237912751649
small,no_preference_token,91,-7.943841457366943,457.31126883912856
small,no_preference_token,92,-8.092808723449707,1557.2283360972435
small,no_preference_token,93,-4.152126312255859,560.0618155337786
small,no_preference_token,94,-5.114851951599121,429.4876200273846
small,no_preference_token,95,-6.080978870391846,1265.4295444711133
small,no_preference_token,96,-6.179999828338623,1400.1795288444682
small,no_preference_token,97,-6.1383256912231445,386.4535323564126
small,no_preference_token,98,-2.1202585697174072,937.5852007660048
small,no_preference_token,99,-7.0392656326293945,713.5259667384009
small,no_route_arc_tokens,0,-6.717808723449707,1253.0047616098102
small,no_route_arc_tokens,1,-9.6512451171875,39.465501103686435
small,no_route_arc_tokens,2,-13.110000610351562,75.94255843330846
small,no_route_arc_tokens,3,-14.041608810424805,532.3838400750351
small,no_route_arc_tokens,4,-5.912362575531006,1274.7066411398614
small,no_route_arc_tokens,5,-8.968070983886719,1175.8485607994444
small,no_route_arc_tokens,6,-11.883105278015137,316.82744273476743
small,no_route_arc_tokens,7,-9.909425735473633,1103.043480706461
small,no_route_arc_tokens,8,-11.713618278503418,459.1029914869064
small,no_route_arc_tokens,9,-8.864171981811523,1252.8561579768298
small,no_route_arc_tokens,10,-12.904489517211914,1394.6217765653116
small,no_route_arc_tokens,11,-5.959547996520996,613.6732797905973
small,no_route_arc_tokens,12,-8.919045448303223,891.100031438732
small,no_route_arc_tokens,13,-13.992451667785645,68.73030092878003
small,no_route_arc_tokens,14,-6.919442176818848,825.6037919804916
small,no_route_arc_tokens,15,-15.71038818359375,184.01029533958294
small,no_route_arc_tokens,16,-7.853622913360596,410.3935472386017
small,no_route_arc_tokens,17,-11.901776313781738,310.945819810332
small,no_route_arc_tokens,18,-8.966371536254883,183.3766216830008
small,no_route_arc_tokens,19,-10.914506912231445,1156.927561875019
small,no_route_arc_tokens,20,-10.851218223571777,291.8664813854187
small,no_route_arc_tokens,21,-6.870753765106201,101.464929414434
small,no_route_arc_tokens,22,-9.909436225891113,180.4168924026429
small,no_route_arc_tokens,23,-8.029109001159668,1405.9116324583583
small,no_route_arc_tokens,24,-15.0299711227417,141.64704658581056
small,no_route_arc_tokens,25,-7.84371280670166,1188.587329447067
small,no_route_arc_tokens,26,-11.886770248413086,955.4141792622236
small,no_route_arc_tokens,27,-6.9524078369140625,1425.7683970655467
small,no_route_arc_tokens,28,-10.961261749267578,989.1230986708699
small,no_route_arc_tokens,29,-8.886309623718262,48.827311304514375
small,no_route_arc_tokens,30,-13.008007049560547,500.90424917366545
small,no_route_arc_tokens,31,-10.840505599975586,897.4392998979705
small,no_route_arc_tokens,32,-14.906747817993164,1216.5399067271856
small,no_route_arc_tokens,33,-9.018096923828125,268.90276799267787
small,no_route_arc_tokens,34,-7.772411346435547,1401.5523622111039
small,no_route_arc_tokens,35,-13.964235305786133,1118.2876655513494
small,no_route_arc_tokens,36,-6.868605136871338,934.7088609968733
small,no_route_arc_tokens,37,-11.91110897064209,878.1286376353859
small,no_route_arc_tokens,38,-8.846450805664062,990.511245849414
small,no_route_arc_tokens,39,-8.937015533447266,522.2234565267867
small,no_route_arc_tokens,40,-6.66823148727417,212.74876526541556
small,no_route_arc_tokens,41,-6.7899346351623535,943.0036779237133
small,no_route_arc_tokens,42,-6.977924346923828,545.2570409489033
small,no_route_arc_tokens,43,-10.90657901763916,1532.235865406603
small,no_route_arc_tokens,44,-10.957721710205078,1205.6957377796189
small,no_route_arc_tokens,45,-7.837670803070068,856.6921457404782
small,no_route_arc_tokens,46,-10.774408340454102,113.1974087334404
small,no_route_arc_tokens,47,-5.862565994262695,631.7612700999996
small,no_route_arc_tokens,48,-9.875362396240234,256.92595494119547
small,no_route_arc_tokens,49,-10.7664213180542,1300.7879582960347
small,no_route_arc_tokens,50,-14.818194389343262,1351.1539632452232
small,no_route_arc_tokens,51,-11.832263946533203,1342.716182021576
small,no_route_arc_tokens,52,-9.859695434570312,655.7829855914032
small,no_route_arc_tokens,53,-5.843608856201172,838.9919488440819
small,no_route_arc_tokens,54,-7.9493021965026855,1075.446009623659
small,no_route_arc_tokens,55,-9.014826774597168,895.2457286150467
small,no_route_arc_tokens,56,-9.967447280883789,403.4267021039563
small,no_route_arc_tokens,57,-11.862425804138184,234.4887641462622
small,no_route_arc_tokens,58,-11.044174194335938,117.55134923411225
small,no_route_arc_tokens,59,-4.823733329772949,1214.5581627786173
small,no_route_arc_tokens,60,-6.850783824920654,1215.8286050025567
small,no_route_arc_tokens,61,-10.86876392364502,803.2559599396207
small,no_route_arc_tokens,62,-9.937307357788086,905.872143364539
small,no_route_arc_tokens,63,-11.035367965698242,526.6688930537715
small,no_route_arc_tokens,64,-7.044646739959717,353.2435839516694
small,no_route_arc_tokens,65,-10.001845359802246,1168.0906491409758
small,no_route_arc_tokens,66,-8.833698272705078,383.2581792186868
small,no_route_arc_tokens,67,-8.891460418701172,594.5319044573489
small,no_route_arc_tokens,68,-9.011768341064453,1497.9199386387272
small,no_route_arc_tokens,69,-8.940858840942383,38.41922784429097
small,no_route_arc_tokens,70,-6.985668182373047,1011.2270227506243
small,no_route_arc_tokens,71,-12.96865463256836,1035.9485469761335
small,no_route_arc_tokens,72,-8.014137268066406,569.6353372331421
small,no_route_arc_tokens,73,-10.942230224609375,535.9164374726441
small,no_route_arc_tokens,74,-8.922523498535156,410.74865859084315
small,no_route_arc_tokens,75,-2.941220283508301,568.7615364631456
small,no_route_arc_tokens,76,-9.959545135498047,926.9972785217053
small,no_route_arc_tokens,77,-12.96961784362793,604.6173159543108
small,no_route_arc_tokens,78,-8.956762313842773,689.9102814490545
small,no_route_arc_tokens,79,-8.928380966186523,755.2727780434611
small,no_route_arc_tokens,80,-3.917978048324585,1207.1741504660024
small,no_route_arc_tokens,81,-7.034193992614746,621.6840238215024
small,no_route_arc_tokens,82,-8.940649032592773,896.0620196022536
small,no_route_arc_tokens,83,-7.7710394859313965,894.4533717203595
small,no_route_arc_tokens,84,-10.01618480682373,889.2013249054661
small,no_route_arc_tokens,85,-6.916811466217041,1015.9163315570112
small,no_route_arc_tokens,86,-7.834344863891602,334.8820577228423
small,no_route_arc_tokens,87,-8.932380676269531,214.61921813888674
small,no_route_arc_tokens,88,-9.039636611938477,561.7009084351215
small,no_route_arc_tokens,89,-11.89664077758789,210.1787576233379
small,no_route_arc_tokens,90,-10.862767219543457,40.767766349667006
small,no_route_arc_tokens,91,-7.856289386749268,490.1654429602063
small,no_route_arc_tokens,92,-7.771074295043945,1432.0491356455077
small,no_route_arc_tokens,93,-7.943245887756348,470.20463187232656
small,no_route_arc_tokens,94,-8.011467933654785,430.000135025978
small,no_route_arc_tokens,95,-10.883589744567871,1129.8831228475406
small,no_route_arc_tokens,96,-10.886948585510254,1168.8611232988137
small,no_route_arc_tokens,97,-5.996814727783203,368.35542053635686
small,no_route_arc_tokens,98,-12.983991622924805,853.4441953759598
small,no_route_arc_tokens,99,-7.9147562980651855,670.539256663101
large,full_transformer,0,-24.0,28182.874832104804
large,full_transformer,1,-24.0,2599.4869408177415
large,full_transformer,2,-24.0,3355.774358354749
large,full_transformer,3,-24.0,11789.05086612094
large,full_transformer,4,-24.0,28085.701662557967
large,full_transformer,5,-24.0,24823.850631850142
large,full_transformer,6,-24.0,8041.427407349873
large,full_transformer,7,-24.0,22489.55964042276
large,full_transformer,8,-24.0,10232.382334306167
large,full_transformer,9,-24.0,26368.541540641996
large,full_transformer,10,-24.0,27488.24817406918
large,full_transformer,11,-24.0,14706.515417411196
large,full_transformer,12,-24.0,20173.126429737207
large,full_transformer,13,-24.0,3084.712720603473
large,full_transformer,14,-24.0,18053.3080554545
large,full_transformer,15,-24.0,5430.1640247372525
large,full_transformer,16,-24.0,10255.263956624702
large,full_transformer,17,-24.0,7875.440221821344
large,full_transformer,18,-24.0,5417.690774215335
large,full_transformer,19,-24.0,26159.626464266486
large,full_transformer,20,-24.0,7483.916404184743
large,full_transformer,21,-24.0,3899.063330883365
large,full_transformer,22,-24.0,5354.8651685278965
large,full_transformer,23,-24.0,27695.888852389624
large,full_transformer,24,-24.0,4384.035639911204
large,full_transformer,25,-24.0,26308.85651727161
large,full_transformer,26,-24.0,20539.776512557273
large,full_transformer,27,-24.0,29721.215102913167
large,full_transformer,28,-24.0,20368.903142908668
large,full_transformer,29,-24.0,2810.5471676961583
large,full_transformer,30,-24.0,11667.913746531196
large,full_transformer,31,-24.0,20695.17491938921
large,full_transformer,32,-24.0,24213.003511953142
large,full_transformer,33,-24.0,7336.4083026302615
large,full_transformer,34,-24.0,29395.871713386594
large,full_transformer,35,-24.0,22791.54065905889
large,full_transformer,36,-24.0,20121.690339807075
large,full_transformer,37,-24.0,19910.899574141004
large,full_transformer,38,-24.0,22659.134761193844
large,full_transformer,39,-24.0,12571.349708795193
large,full_transformer,40,-24.0,6193.310554368361
large,full_transformer,41,-24.0,20299.633018033128
large,full_transformer,42,-24.0,13273.507448222706
large,full_transformer,43,-24.0,30019.217836051615
large,full_transformer,44,-24.0,24429.436160021276
large,full_transformer,45,-24.0,19467.651811259937
large,full_transformer,46,-24.0,3957.6644765024007
large,full_transformer,47,-24.0,14186.302889540872
large,full_transformer,48,-24.0,6816.880921790234
large,full_transformer,49,-24.0,29189.120590436294
large,full_transformer,50,-24.0,30249.746884897915
large,full_transformer,51,-24.0,28127.93604119696
large,full_transformer,52,-24.0,14114.042731011355
large,full_transformer,53,-24.0,19461.043088564387
large,full_transformer,54,-24.0,24446.799287431426
large,full_transformer,55,-24.0,20654.033691080607
large,full_transformer,56,-24.0,9386.438367553255
large,full_transformer,57,-24.0,6734.385126184348
large,full_transformer,58,-24.0,4085.7321968385986
large,full_transformer,59,-24.0,25715.49795313044
large,full_transformer,60,-24.0,26872.570713843525
large,full_transformer,61,-24.0,18361.184698504945
large,full_transformer,62,-24.0,20482.864590462716
large,full_transformer,63,-24.0,12171.749294862719
large,full_transformer,64,-24.0,9089.776561494435
large,full_transformer,65,-24.0,24671.828601532492
large,full_transformer,66,-24.0,9325.968929443645
large,full_transformer,67,-24.0,13457.864573090726
large,full_transformer,68,-24.0,29894.20871342192
large,full_transformer,69,-24.0,2535.079613176833
large,full_transformer,70,-24.0,21708.917983539257
large,full_transformer,71,-24.0,23164.54271150119
large,full_transformer,72,-24.0,13548.91999606399
large,full_transformer,73,-24.0,12320.826535731834
large,full_transformer,74,-24.0,10429.65172657542
large,full_transformer,75,-24.0,13522.284629090942
large,full_transformer,76,-24.0,19201.872044303847
large,full_transformer,77,-24.0,13166.132694613932
large,full_transformer,78,-24.0,15335.608222711864
large,full_transformer,79,-24.0,16582.35637260459
