archive_id,instance,model,repeat,preference_index,preference,candidate_budget,actual_candidate_attempts,unused_candidate_budget,stop_reason,batches,seconds,final_validation_evaluations,preference_initialization_evaluations
PPO-Test-3-small-r2-B252000,Test-3,small,2,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,66.5037910999963,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,65.4804104000068,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,64.51313410000876,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,11,"(0.55, 0.44999999999999996)",12000,12000,0,candidate_budget_reached,1500,66.91455879999558,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,65.63024100000621,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,13,"(0.65, 0.35)",12000,12000,0,candidate_budget_reached,1500,67.01953579999099,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,65.40993360000721,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,15,"(0.75, 0.25)",12000,12000,0,candidate_budget_reached,1500,65.7946712999983,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,65.35227069999382,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,64.84347659999912,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,18,"(0.9, 0.09999999999999998)",12000,10488,1512,positive_probability_action_space_exhausted,1312,61.59243979999155,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,68.28760189999593,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,20,"(1.0, 0.0)",12000,12000,0,candidate_budget_reached,1500,70.81665619999694,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,69.7204325000057,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,70.39018109999597,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,69.85284649999812,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,66.81903160001093,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,67.35377440000593,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,5,"(0.25, 0.75)",12000,12000,0,candidate_budget_reached,1500,66.75301119999494,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,66.47748450000654,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,68.17165889999887,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,65.11657410000043,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,66.7904045000032,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,67.69647849998728,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,11,"(0.55, 0.44999999999999996)",12000,11174,826,positive_probability_action_space_exhausted,1397,63.033642200010945,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,64.68501110000943,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,13,"(0.65, 0.35)",12000,10791,1209,positive_probability_action_space_exhausted,1349,62.15837599999213,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,64.39306640000723,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,15,"(0.75, 0.25)",12000,11909,91,positive_probability_action_space_exhausted,1489,65.28807779999624,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,65.52631439999095,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,68.69846130000951,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,18,"(0.9, 0.09999999999999998)",12000,12000,0,candidate_budget_reached,1500,65.79555559999426,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,65.26902469999914,1,1
PPO-Test-3-large-r2-B252000,Test-3,large,2,20,"(1.0, 0.0)",12000,12000,0,candidate_budget_reached,1500,69.22621330000402,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,214.345960199993,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,211.768822500002,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,208.2236666999961,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,215.8476282000047,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,208.86189270000614,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,5,"(0.25, 0.75)",12000,12000,0,candidate_budget_reached,1500,205.46345549999387,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,226.2165934999939,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,206.17215670000587,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,220.8552447999973,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,231.25064040000143,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,212.10445199999958,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,11,"(0.55, 0.44999999999999996)",12000,12000,0,candidate_budget_reached,1500,208.09489900000335,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,216.08257980000053,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,13,"(0.65, 0.35)",12000,12000,0,candidate_budget_reached,1500,218.72755140000663,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,219.89481860000524,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,15,"(0.75, 0.25)",12000,12000,0,candidate_budget_reached,1500,215.9122723999899,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,218.46018739999272,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,221.67474020000373,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,18,"(0.9, 0.09999999999999998)",12000,12000,0,candidate_budget_reached,1500,228.31593909999356,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,230.60140889999457,1,1
PPO-Test-4-small-r0-B252000,Test-4,small,0,20,"(1.0, 0.0)",12000,12000,0,candidate_budget_reached,1500,229.24382400000468,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,237.16595980001148,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,238.60291480000888,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,233.9438952000055,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,230.14656789999572,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,227.8013615999953,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,5,"(0.25, 0.75)",12000,12000,0,candidate_budget_reached,1500,232.77268470000126,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,236.09549750000588,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,232.89906569999584,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,256.0976478999946,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,224.21778969999286,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,220.9262325000018,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,11,"(0.55, 0.44999999999999996)",12000,12000,0,candidate_budget_reached,1500,233.19703989999834,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,244.41975210000237,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,13,"(0.65, 0.35)",12000,12000,0,candidate_budget_reached,1500,241.42321850000008,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,240.6899443000002,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,15,"(0.75, 0.25)",12000,12000,0,candidate_budget_reached,1500,236.95278849999886,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,243.0110224999953,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,246.78827190000447,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,18,"(0.9, 0.09999999999999998)",12000,12000,0,candidate_budget_reached,1500,246.73305199999595,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,244.44877760000236,1,1
PPO-Test-4-large-r0-B252000,Test-4,large,0,20,"(1.0, 0.0)",12000,12000,0,candidate_budget_reached,1500,245.26959969999734,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,207.72734669999045,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,217.8478904999938,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,214.23042829999758,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,214.5972266000026,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,201.13610540000082,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,5,"(0.25, 0.75)",12000,12000,0,candidate_budget_reached,1500,210.4346380999923,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,216.80237359998864,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,218.25787149999815,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,227.10579139999754,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,233.49372709999443,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,210.21833399999014,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,11,"(0.55, 0.44999999999999996)",12000,12000,0,candidate_budget_reached,1500,210.55467299999145,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,225.14047910000954,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,13,"(0.65, 0.35)",12000,12000,0,candidate_budget_reached,1500,225.81064589999733,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,222.6197591000091,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,15,"(0.75, 0.25)",12000,12000,0,candidate_budget_reached,1500,214.2866084999987,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,227.6825472000055,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,223.27378339999996,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,18,"(0.9, 0.09999999999999998)",12000,12000,0,candidate_budget_reached,1500,233.54913479999232,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,238.6860505999939,1,1
PPO-Test-4-small-r1-B252000,Test-4,small,1,20,"(1.0, 0.0)",12000,12000,0,candidate_budget_reached,1500,218.57226120000996,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,239.95408310000494,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,235.91638560000865,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,231.92578360000334,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,227.0270426999923,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,224.0544583999872,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,5,"(0.25, 0.75)",12000,12000,0,candidate_budget_reached,1500,231.28045230000862,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,244.93416829999478,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,243.6422528999974,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,247.7436730000045,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,220.51602789999743,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,219.63039040000876,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,11,"(0.55, 0.44999999999999996)",12000,12000,0,candidate_budget_reached,1500,230.62913259999186,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,240.54522200000065,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,13,"(0.65, 0.35)",12000,12000,0,candidate_budget_reached,1500,238.9674559999985,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,239.88879389999784,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,15,"(0.75, 0.25)",12000,12000,0,candidate_budget_reached,1500,240.13316290000512,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,238.66016509999463,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,238.42412250000052,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,18,"(0.9, 0.09999999999999998)",12000,12000,0,candidate_budget_reached,1500,235.52246550000564,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,250.0967001000099,1,1
PPO-Test-4-large-r1-B252000,Test-4,large,1,20,"(1.0, 0.0)",12000,12000,0,candidate_budget_reached,1500,235.84469559999707,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,211.23207450000336,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,204.85883379999723,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,206.76224039999943,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,203.27110800000082,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,204.623700000011,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,5,"(0.25, 0.75)",12000,12000,0,candidate_budget_reached,1500,206.6198994999868,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,217.29900129999442,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,220.67183350000414,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,226.37393590000283,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,219.36311470001237,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,201.22583759999543,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,11,"(0.55, 0.44999999999999996)",12000,12000,0,candidate_budget_reached,1500,207.62072679999983,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,207.2265258999978,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,13,"(0.65, 0.35)",12000,12000,0,candidate_budget_reached,1500,209.16875810000056,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,226.82672549999552,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,15,"(0.75, 0.25)",12000,12000,0,candidate_budget_reached,1500,215.314882199993,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,231.14998550000018,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,223.74863000000187,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,18,"(0.9, 0.09999999999999998)",12000,12000,0,candidate_budget_reached,1500,228.74030669999775,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,230.41278549999697,1,1
PPO-Test-4-small-r2-B252000,Test-4,small,2,20,"(1.0, 0.0)",12000,12000,0,candidate_budget_reached,1500,234.5209343000024,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,237.0541821999941,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,232.39257359999465,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,230.87495089998993,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,223.61432069999864,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,227.32243470000685,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,5,"(0.25, 0.75)",12000,12000,0,candidate_budget_reached,1500,237.1251043999946,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,227.00871530000586,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,241.51964109999244,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,242.90406230000372,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,228.772112199993,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,229.9703698999947,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,11,"(0.55, 0.44999999999999996)",12000,12000,0,candidate_budget_reached,1500,234.60465069999918,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,240.69859719999658,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,13,"(0.65, 0.35)",12000,12000,0,candidate_budget_reached,1500,243.0269971999951,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,237.37172239999927,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,15,"(0.75, 0.25)",12000,12000,0,candidate_budget_reached,1500,237.2426373000053,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,235.25453350000316,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,235.1222984999913,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,18,"(0.9, 0.09999999999999998)",12000,12000,0,candidate_budget_reached,1500,244.7196999000007,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,243.56139729999995,1,1
PPO-Test-4-large-r2-B252000,Test-4,large,2,20,"(1.0, 0.0)",12000,12000,0,candidate_budget_reached,1500,238.816313000003,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,240.87721449999663,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,244.49427450000076,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,241.73629089999304,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,238.47438330001023,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,235.92817359999754,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,5,"(0.25, 0.75)",12000,12000,0,candidate_budget_reached,1500,247.11214429998654,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,254.6405356000032,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,265.4960957000003,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,246.36361380000017,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,237.44735879999644,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,247.89826899999753,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,11,"(0.55, 0.44999999999999996)",12000,12000,0,candidate_budget_reached,1500,251.00353970000288,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,251.79583529999945,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,13,"(0.65, 0.35)",12000,12000,0,candidate_budget_reached,1500,249.01883720001206,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,250.92346740000357,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,15,"(0.75, 0.25)",12000,12000,0,candidate_budget_reached,1500,250.9356989999942,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,252.02994029999536,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,249.43082869998761,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,18,"(0.9, 0.09999999999999998)",12000,12000,0,candidate_budget_reached,1500,252.12822729999607,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,252.3248120999924,1,1
PPO-capacity-70-large-r0-B252000,capacity-70,large,0,20,"(1.0, 0.0)",12000,12000,0,candidate_budget_reached,1500,260.06015299999854,1,1
PPO-capacity-70-large-r1-B252000,capacity-70,large,1,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,238.74163409999164,1,1
PPO-capacity-70-large-r1-B252000,capacity-70,large,1,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,242.7654954999889,1,1
