hypothesis_id,metric_name,metric_value,metric_se,component,pct_share,source_table,source_figure,script,notes
E1,ppo_j_mean.C100-R000,0.804430516,0.01809553786,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only
E1,ga_j_mean.C100-R000,0.8390810414,0.01480103795,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only
E1,ppo_gap_percent.C100-R000,0.9580818483,0.4704155481,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; MILP-optimal references only
E1,ga_gap_percent.C100-R000,6.230080495,1.435958948,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; MILP-optimal references only
E1,delta_j_percent.C100-R000,4.286288721,1.089358276,PPO vs GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; positive means lower PPO J
E1,ppo_feasible_percent.C100-R000,100,0,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only
E1,ga_feasible_percent.C100-R000,100,0,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only
E1,ppo_runtime_seconds.C100-R000,20.10601198,0.4843346349,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E1,ga_runtime_seconds.C100-R000,1.113972598,0.01486611709,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,"preference=C100-R000; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=1447.723s：batch4[methods=ga; models=GA; scales=Test-1,Test-2,Test-3,Test-4; workers=16; 该方法完成数=3000; 整批墙钟=1447.723s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无"
E1,milp_runtime_seconds.C100-R000,15.4795726,1.673056264,MILP,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=3651.461s：batch6[methods=milp; models=MILP; scales=Test-1; workers=8; 该方法完成数=250; 整批墙钟=3651.461s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E1,milp_optimal_percent.C100-R000,100,,MILP,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; optimal_n=50/50
E1,ppo_technical_failure_instances.C100-R000,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_infeasible_instances.C100-R000,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_missing_instances.C100-R000,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_incomplete_quality_instances.C100-R000,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_technical_failure_instances.C100-R000,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_infeasible_instances.C100-R000,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_missing_instances.C100-R000,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_incomplete_quality_instances.C100-R000,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_j_mean.C075-R025,0.784571245,0.01672227144,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only
E1,ga_j_mean.C075-R025,0.8230500653,0.01321199497,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only
E1,ppo_gap_percent.C075-R025,0.9428601356,0.4052296679,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; MILP-optimal references only
E1,ga_gap_percent.C075-R025,6.90840613,1.391216244,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; MILP-optimal references only
E1,delta_j_percent.C075-R025,4.858595686,1.033013387,PPO vs GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; positive means lower PPO J
E1,ppo_feasible_percent.C075-R025,100,0,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only
E1,ga_feasible_percent.C075-R025,100,0,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only
E1,ppo_runtime_seconds.C075-R025,20.36926305,0.4329194048,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E1,ga_runtime_seconds.C075-R025,1.147008007,0.01051770258,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,"preference=C075-R025; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=1447.723s：batch4[methods=ga; models=GA; scales=Test-1,Test-2,Test-3,Test-4; workers=16; 该方法完成数=3000; 整批墙钟=1447.723s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无"
E1,milp_runtime_seconds.C075-R025,52.53973494,6.031638554,MILP,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=3651.461s：batch6[methods=milp; models=MILP; scales=Test-1; workers=8; 该方法完成数=250; 整批墙钟=3651.461s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E1,milp_optimal_percent.C075-R025,98,,MILP,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; optimal_n=49/50
E1,ppo_technical_failure_instances.C075-R025,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_infeasible_instances.C075-R025,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_missing_instances.C075-R025,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_incomplete_quality_instances.C075-R025,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_technical_failure_instances.C075-R025,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_infeasible_instances.C075-R025,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_missing_instances.C075-R025,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_incomplete_quality_instances.C075-R025,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_j_mean.C050-R050,0.745031476,0.01536069282,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only
E1,ga_j_mean.C050-R050,0.7949590805,0.0128341301,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only
E1,ppo_gap_percent.C050-R050,4.062381973,1.313627425,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; MILP-optimal references only
E1,ga_gap_percent.C050-R050,12.67243206,3.074964785,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; MILP-optimal references only
E1,delta_j_percent.C050-R050,6.418182536,0.9579183341,PPO vs GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; positive means lower PPO J
E1,ppo_feasible_percent.C050-R050,100,0,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only
E1,ga_feasible_percent.C050-R050,100,0,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only
E1,ppo_runtime_seconds.C050-R050,20.39943586,0.4256986692,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E1,ga_runtime_seconds.C050-R050,1.130957661,0.0101471795,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,"preference=C050-R050; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=1447.723s：batch4[methods=ga; models=GA; scales=Test-1,Test-2,Test-3,Test-4; workers=16; 该方法完成数=3000; 整批墙钟=1447.723s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无"
E1,milp_runtime_seconds.C050-R050,129.4816162,8.520859753,MILP,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=3651.461s：batch6[methods=milp; models=MILP; scales=Test-1; workers=8; 该方法完成数=250; 整批墙钟=3651.461s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E1,milp_optimal_percent.C050-R050,52,,MILP,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; optimal_n=26/50
E1,ppo_technical_failure_instances.C050-R050,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_infeasible_instances.C050-R050,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_missing_instances.C050-R050,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_incomplete_quality_instances.C050-R050,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_technical_failure_instances.C050-R050,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_infeasible_instances.C050-R050,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_missing_instances.C050-R050,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_incomplete_quality_instances.C050-R050,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_j_mean.C025-R075,0.579328892,0.01554539693,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only
E1,ga_j_mean.C025-R075,0.7508151158,0.01449024201,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only
E1,ppo_gap_percent.C025-R075,2.494200835,1.55420431,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; MILP-optimal references only
E1,ga_gap_percent.C025-R075,10.63242849,5.329287357,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; MILP-optimal references only
E1,delta_j_percent.C025-R075,22.64557628,1.583492732,PPO vs GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; positive means lower PPO J
E1,ppo_feasible_percent.C025-R075,100,0,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only
E1,ga_feasible_percent.C025-R075,100,0,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only
E1,ppo_runtime_seconds.C025-R075,20.6255959,0.4226100406,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E1,ga_runtime_seconds.C025-R075,1.146767619,0.0105488549,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,"preference=C025-R075; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=1447.723s：batch4[methods=ga; models=GA; scales=Test-1,Test-2,Test-3,Test-4; workers=16; 该方法完成数=3000; 整批墙钟=1447.723s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无"
E1,milp_runtime_seconds.C025-R075,177.2508408,2.099829773,MILP,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=3651.461s：batch6[methods=milp; models=MILP; scales=Test-1; workers=8; 该方法完成数=250; 整批墙钟=3651.461s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E1,milp_optimal_percent.C025-R075,4,,MILP,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; optimal_n=2/50
E1,ppo_technical_failure_instances.C025-R075,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_infeasible_instances.C025-R075,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_missing_instances.C025-R075,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_incomplete_quality_instances.C025-R075,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_technical_failure_instances.C025-R075,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_infeasible_instances.C025-R075,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_missing_instances.C025-R075,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_incomplete_quality_instances.C025-R075,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_j_mean.C000-R100,0.2298424507,0.01276113139,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only
E1,ga_j_mean.C000-R100,0.6933072209,0.01719084988,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only
E1,ppo_gap_percent.C000-R100,1.141974173,1.141974173,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; MILP-optimal references only
E1,ga_gap_percent.C000-R100,113.4754632,30.19749233,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; MILP-optimal references only
E1,delta_j_percent.C000-R100,66.75194151,1.617005869,PPO vs GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; positive means lower PPO J
E1,ppo_feasible_percent.C000-R100,100,0,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only
E1,ga_feasible_percent.C000-R100,100,0,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only
E1,ppo_runtime_seconds.C000-R100,20.75291485,0.4264875414,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E1,ga_runtime_seconds.C000-R100,1.147035562,0.01201905373,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,"preference=C000-R100; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=1447.723s：batch4[methods=ga; models=GA; scales=Test-1,Test-2,Test-3,Test-4; workers=16; 该方法完成数=3000; 整批墙钟=1447.723s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无"
E1,milp_runtime_seconds.C000-R100,177.9138341,2.11415927,MILP,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=3651.461s：batch6[methods=milp; models=MILP; scales=Test-1; workers=8; 该方法完成数=250; 整批墙钟=3651.461s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E1,milp_optimal_percent.C000-R100,4,,MILP,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; optimal_n=2/50
E1,ppo_technical_failure_instances.C000-R100,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_infeasible_instances.C000-R100,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_missing_instances.C000-R100,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E1,ppo_incomplete_quality_instances.C000-R100,0,,PPO-Transformer,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_technical_failure_instances.C000-R100,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_infeasible_instances.C000-R100,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_missing_instances.C000-R100,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E1,ga_incomplete_quality_instances.C000-R100,0,,GA,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_cost_mean.C100-R000,11927.20584,125.971281,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; metric=cost
E2,ppo_risk_mean.C100-R000,859.48842,13.84906635,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; metric=risk
E2,ppo_j_mean.C100-R000,0.6536495634,0.004720381889,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; metric=weighted objective J
E2,ga_j_mean.C100-R000,0.8049723453,0.004091221491,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; metric=weighted objective J
E2,delta_j_percent.C100-R000,18.80745412,0.3854179288,PPO vs GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; positive means lower PPO J
E2,ppo_feasible_percent.C100-R000,100,0,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only
E2,ga_feasible_percent.C100-R000,100,0,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only
E2,ppo_runtime_seconds.C100-R000,36.3522321,0.2708614865,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E2,ga_runtime_seconds.C100-R000,18.80271423,0.1558980615,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,"preference=C100-R000; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=1447.723s：batch4[methods=ga; models=GA; scales=Test-1,Test-2,Test-3,Test-4; workers=16; 该方法完成数=3000; 整批墙钟=1447.723s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无"
E2,ppo_technical_failure_instances.C100-R000,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_infeasible_instances.C100-R000,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
