archive_id,instance,model,repeat,preference_index,preference,candidate_budget,actual_candidate_attempts,unused_candidate_budget,stop_reason,batches,seconds,final_validation_evaluations,preference_initialization_evaluations
PPO-Test-3-small-r2-B40320,Test-3,small,2,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,6.78098900000623,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,7.104275799996685,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,7.037956799991662,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,7.312687400000868,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,6.912896800000453,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,6.915057600010186,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,6.99685120000504,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,6.796638699990581,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,6.7866386999958195,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,6.757699599998887,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,6.966489800004638,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,6.7101348000142025,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,6.658041700007743,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,6.817912200000137,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,6.743462099999306,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,6.550452800001949,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,6.515067200001795,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,6.629480699994019,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,6.754249199992046,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,6.6444507999985944,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,6.7255933999986155,1,1
PPO-Test-3-large-r2-B40320,Test-3,large,2,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,6.849212900007842,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,27.261284600012004,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,25.723182100002305,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,26.103101599990623,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,26.8747405000031,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,26.48119130000123,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,26.415881099994294,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,25.505157299994607,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,24.727979299990693,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,24.923496400006115,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,25.577572599999257,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,25.279835900000762,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,25.225520199994207,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,24.722723200000473,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,24.536677700001746,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,24.24836420000065,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,24.950478400001884,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,25.58270579999953,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,24.91592450000462,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,24.243896200001473,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,25.40389950000099,1,1
PPO-Test-4-small-r0-B40320,Test-4,small,0,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,25.180988400010392,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,29.770421000008355,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,30.382463600006304,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,30.196241500001634,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,30.563928100003977,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,29.8915818999958,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,29.72032730000501,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,29.710289199996623,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,29.37076089999755,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,29.58889879999333,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,29.184912199998507,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,29.34533240000019,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,29.402113499992993,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,29.03444989999116,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,29.148588299998664,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,29.058497700010776,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,28.806887200000347,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,28.75123920000624,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,29.34484550000343,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,27.94117350000306,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,28.856548299998394,1,1
PPO-Test-4-large-r0-B40320,Test-4,large,0,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,28.39898660000472,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,26.240667799997027,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,28.141022600000724,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,28.29403530000127,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,27.030995499997516,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,25.77633340000466,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,25.839986599996337,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,25.52135769999586,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,24.47865199999069,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,23.95674809999764,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,25.934534700005315,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,25.00195150000218,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,25.582082100008847,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,26.18833070000983,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,24.55603570000676,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,23.986839399993187,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,25.525031299999682,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,24.78906480000296,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,25.077701999995043,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,24.598861199992825,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,26.08799659999204,1,1
PPO-Test-4-small-r1-B40320,Test-4,small,1,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,25.091118500000448,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,29.45823869999731,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,30.262028400000418,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,29.693351499998244,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,29.83784399999422,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,29.71183519999613,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,30.109720000007655,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,29.609319800001686,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,29.4186417000019,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,29.520104700000957,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,29.235051900002873,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,28.906752299997606,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,28.847335799990105,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,28.484290899999905,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,28.820091999994474,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,28.422321500009275,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,28.83742359999451,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,28.66902700001083,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,28.670000600002822,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,28.564036900002975,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,28.696371199999703,1,1
PPO-Test-4-large-r1-B40320,Test-4,large,1,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,28.340087399992626,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,26.96618399998988,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,27.316779200002202,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,25.56605419999687,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,25.95360179999261,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,26.06029700000363,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,24.672112000000197,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,24.87314549999428,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,24.809711299996707,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,26.220316799997818,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,26.088870699997642,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,24.0361658000038,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,24.59216890000971,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,23.793481899992912,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,23.657886900007725,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,25.674335599993356,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,24.6819370000012,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,25.09194570001273,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,25.383526100005838,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,24.778630099986913,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,25.24821219999285,1,1
PPO-Test-4-small-r2-B40320,Test-4,small,2,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,25.470688800007338,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,30.158447999987402,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,30.118003399998997,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,30.74043819999497,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,29.655911499998183,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,30.19580909999786,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,29.689710000006016,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,29.389941200002795,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,28.958250900002895,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,28.930637500001467,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,29.130093100000522,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,29.192622300004587,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,29.573596499991254,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,29.49873619999562,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,29.05349330000172,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,28.846566199994413,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,29.202396699998644,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,28.687590700006695,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,28.249537800002145,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,28.467435699989437,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,28.9427233000024,1,1
PPO-Test-4-large-r2-B40320,Test-4,large,2,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,28.57745879999129,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,29.320858300008695,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,29.578685000000405,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,29.766360599998734,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,30.198667199991178,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,29.425132399992435,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,29.562360399999307,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,29.595084500004305,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,29.728430600007414,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,29.91335020000406,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,29.165999800010468,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,29.409577200000058,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,29.68378959999245,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,29.100376300004427,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,29.129095600001165,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,28.950597699993523,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,29.223697399997036,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,29.25121400000353,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,28.84894660000282,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,28.72754249999707,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,29.007241900006193,1,1
PPO-capacity-70-large-r0-B40320,capacity-70,large,0,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,29.181039800008875,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,28.837497900007293,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,30.03635189999477,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,29.38083710000501,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,29.808090899998206,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,29.531343199996627,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,29.803339300007792,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,29.53321589999541,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,29.662707200011937,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,29.438199000011082,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,29.954123100003926,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,28.813063199995668,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,29.275020499990205,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,29.568487399999867,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,29.23567749999347,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,28.847397200006526,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,28.72613920000731,1,1
PPO-capacity-70-large-r1-B40320,capacity-70,large,1,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,29.038679599994794,1,1
